,track,artist,album,other,artist pop,track pop,track genre,duration,release date
38,No Role Modelz,J. Cole,2014 Forest Hills Drive,"{'danceability': 0.69, 'energy': 0.521, 'key': 10, 'loudness': -8.492, 'mode': 0, 'speechiness': 0.339, 'acousticness': 0.324, 'instrumentalness': 0, 'liveness': 0.0534, 'valence': 0.494, 'tempo': 100.028, 'type': 'audio_features', 'id': '68Dni7IE4VyPkTOH9mRWHr', 'uri': 'spotify:track:68Dni7IE4VyPkTOH9mRWHr', 'track_href': 'https://api.spotify.com/v1/tracks/68Dni7IE4VyPkTOH9mRWHr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/68Dni7IE4VyPkTOH9mRWHr', 'duration_ms': 292799, 'time_signature': 4}",84,87,conscious hip hop,292799,2014-12-09
39,Passionfruit,Drake,More Life,"{'danceability': 0.809, 'energy': 0.463, 'key': 11, 'loudness': -11.377, 'mode': 1, 'speechiness': 0.0396, 'acousticness': 0.256, 'instrumentalness': 0.085, 'liveness': 0.109, 'valence': 0.364, 'tempo': 111.98, 'type': 'audio_features', 'id': '5mCPDVBb16L4XQwDdbRUpz', 'uri': 'spotify:track:5mCPDVBb16L4XQwDdbRUpz', 'track_href': 'https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz', 'duration_ms': 298941, 'time_signature': 4}",93,83,canadian hip hop,298940,2017-03-18
40,California Love - Original Version,2Pac,Greatest Hits,"{'danceability': 0.763, 'energy': 0.85, 'key': 7, 'loudness': -3.052, 'mode': 1, 'speechiness': 0.0417, 'acousticness': 0.0304, 'instrumentalness': 1.21e-06, 'liveness': 0.371, 'valence': 0.761, 'tempo': 91.519, 'type': 'audio_features', 'id': '3ia3dJETSOllPsv3LJkE35', 'uri': 'spotify:track:3ia3dJETSOllPsv3LJkE35', 'track_href': 'https://api.spotify.com/v1/tracks/3ia3dJETSOllPsv3LJkE35', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3ia3dJETSOllPsv3LJkE35', 'duration_ms': 284907, 'time_signature': 4}",77,80,g funk,284906,1998-01-01
41,Stan,Eminem,The Marshall Mathers LP,"{'danceability': 0.78, 'energy': 0.768, 'key': 6, 'loudness': -4.325, 'mode': 0, 'speechiness': 0.238, 'acousticness': 0.0371, 'instrumentalness': 2.34e-06, 'liveness': 0.518, 'valence': 0.507, 'tempo': 80.063, 'type': 'audio_features', 'id': '3UmaczJpikHgJFyBTAJVoz', 'uri': 'spotify:track:3UmaczJpikHgJFyBTAJVoz', 'track_href': 'https://api.spotify.com/v1/tracks/3UmaczJpikHgJFyBTAJVoz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3UmaczJpikHgJFyBTAJVoz', 'duration_ms': 404107, 'time_signature': 4}",87,81,detroit hip hop,404106,2000-05-23
42,Ni**as In Paris,JAY-Z,Watch The Throne,"{'danceability': 0.789, 'energy': 0.858, 'key': 1, 'loudness': -5.542, 'mode': 1, 'speechiness': 0.311, 'acousticness': 0.127, 'instrumentalness': 0, 'liveness': 0.349, 'valence': 0.775, 'tempo': 140.022, 'type': 'audio_features', 'id': '1auxYwYrFRqZP7t3s7w4um', 'uri': 'spotify:track:1auxYwYrFRqZP7t3s7w4um', 'track_href': 'https://api.spotify.com/v1/tracks/1auxYwYrFRqZP7t3s7w4um', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1auxYwYrFRqZP7t3s7w4um', 'duration_ms': 219333, 'time_signature': 4}",80,82,east coast hip hop,219333,2011-08-08
43,Die For You,The Weeknd,Starboy,"{'danceability': 0.586, 'energy': 0.525, 'key': 1, 'loudness': -7.163, 'mode': 0, 'speechiness': 0.0616, 'acousticness': 0.111, 'instrumentalness': 0, 'liveness': 0.134, 'valence': 0.507, 'tempo': 133.63, 'type': 'audio_features', 'id': '2Ch7LmS7r2Gy2kc64wv3Bz', 'uri': 'spotify:track:2Ch7LmS7r2Gy2kc64wv3Bz', 'track_href': 'https://api.spotify.com/v1/tracks/2Ch7LmS7r2Gy2kc64wv3Bz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Ch7LmS7r2Gy2kc64wv3Bz', 'duration_ms': 260253, 'time_signature': 4}",92,80,canadian contemporary r&b,260252,2016-11-25
44,#skeptacore pt.1,Ryder,48 Hours,"{'danceability': 0.78, 'energy': 0.612, 'key': 1, 'loudness': -8.094, 'mode': 1, 'speechiness': 0.15, 'acousticness': 0.728, 'instrumentalness': 0, 'liveness': 0.114, 'valence': 0.408, 'tempo': 135.005, 'type': 'audio_features', 'id': '7BgYrc6oCm1Mqhn1A63jJc', 'uri': 'spotify:track:7BgYrc6oCm1Mqhn1A63jJc', 'track_href': 'https://api.spotify.com/v1/tracks/7BgYrc6oCm1Mqhn1A63jJc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7BgYrc6oCm1Mqhn1A63jJc', 'duration_ms': 139111, 'time_signature': 4}",49,59,,139111,2023-11-24
45,Teenage Fever,Drake,More Life,"{'danceability': 0.766, 'energy': 0.283, 'key': 8, 'loudness': -10.33, 'mode': 0, 'speechiness': 0.0846, 'acousticness': 0.111, 'instrumentalness': 0.0172, 'liveness': 0.115, 'valence': 0.144, 'tempo': 97.04, 'type': 'audio_features', 'id': '6n3HGiq4v35D6eFOSwqYuo', 'uri': 'spotify:track:6n3HGiq4v35D6eFOSwqYuo', 'track_href': 'https://api.spotify.com/v1/tracks/6n3HGiq4v35D6eFOSwqYuo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6n3HGiq4v35D6eFOSwqYuo', 'duration_ms': 219692, 'time_signature': 4}",93,79,canadian hip hop,219692,2017-03-18
46,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],"{'danceability': 0.794, 'energy': 0.811, 'key': 6, 'loudness': -8.966, 'mode': 0, 'speechiness': 0.038, 'acousticness': 0.0426, 'instrumentalness': 1.07e-06, 'liveness': 0.101, 'valence': 0.862, 'tempo': 116.047, 'type': 'audio_features', 'id': '2Foc5Q5nqNiosCNqttzHof', 'uri': 'spotify:track:2Foc5Q5nqNiosCNqttzHof', 'track_href': 'https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2Foc5Q5nqNiosCNqttzHof', 'duration_ms': 248413, 'time_signature': 4}",78,81,electro,248413,2013-04-19
47,Life is a Highway,Rascal Flatts,Cars (Original Motion Picture Soundtrack),"{'danceability': 0.562, 'energy': 0.934, 'key': 5, 'loudness': -5.562, 'mode': 1, 'speechiness': 0.0607, 'acousticness': 0.00211, 'instrumentalness': 0, 'liveness': 0.199, 'valence': 0.558, 'tempo': 103.042, 'type': 'audio_features', 'id': '5gB2IrxOCX2j9bMnHKP38i', 'uri': 'spotify:track:5gB2IrxOCX2j9bMnHKP38i', 'track_href': 'https://api.spotify.com/v1/tracks/5gB2IrxOCX2j9bMnHKP38i', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5gB2IrxOCX2j9bMnHKP38i', 'duration_ms': 275640, 'time_signature': 4}",66,74,contemporary country,275640,2006-01-01
48,Toca's Miracle - Radio Edit,Fragma,Toca (20th Anniversary Edition),"{'danceability': 0.781, 'energy': 0.851, 'key': 4, 'loudness': -5.748, 'mode': 0, 'speechiness': 0.0319, 'acousticness': 0.0143, 'instrumentalness': 0.00458, 'liveness': 0.0709, 'valence': 0.865, 'tempo': 135.106, 'type': 'audio_features', 'id': '6oE5yvroDXWNYWpIFz2JJB', 'uri': 'spotify:track:6oE5yvroDXWNYWpIFz2JJB', 'track_href': 'https://api.spotify.com/v1/tracks/6oE5yvroDXWNYWpIFz2JJB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6oE5yvroDXWNYWpIFz2JJB', 'duration_ms': 200483, 'time_signature': 4}",46,59,eurodance,200483,2022-04-22
49,Mood Swings (feat. Lil Tjay),Pop Smoke,Shoot For The Stars Aim For The Moon,"{'danceability': 0.48, 'energy': 0.602, 'key': 10, 'loudness': -6.335, 'mode': 0, 'speechiness': 0.368, 'acousticness': 0.487, 'instrumentalness': 0, 'liveness': 0.0848, 'valence': 0.269, 'tempo': 179.798, 'type': 'audio_features', 'id': '5rZlwNFl01HqLWBQGryKSm', 'uri': 'spotify:track:5rZlwNFl01HqLWBQGryKSm', 'track_href': 'https://api.spotify.com/v1/tracks/5rZlwNFl01HqLWBQGryKSm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5rZlwNFl01HqLWBQGryKSm', 'duration_ms': 213333, 'time_signature': 4}",77,76,brooklyn drill,213333,2020-07-03
50,Fake ID,Riton,Fake ID,"{'danceability': 0.746, 'energy': 0.862, 'key': 8, 'loudness': -6.11, 'mode': 1, 'speechiness': 0.0776, 'acousticness': 0.21, 'instrumentalness': 0.0349, 'liveness': 0.225, 'valence': 0.605, 'tempo': 122.012, 'type': 'audio_features', 'id': '1w4YR6SencOiJOzsjov8lw', 'uri': 'spotify:track:1w4YR6SencOiJOzsjov8lw', 'track_href': 'https://api.spotify.com/v1/tracks/1w4YR6SencOiJOzsjov8lw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1w4YR6SencOiJOzsjov8lw', 'duration_ms': 246970, 'time_signature': 4}",64,42,house,246970,2017-12-15
51,Laugh Now Cry Later (feat. Lil Durk),Drake,Laugh Now Cry Later (feat. Lil Durk),"{'danceability': 0.761, 'energy': 0.518, 'key': 0, 'loudness': -8.871, 'mode': 1, 'speechiness': 0.134, 'acousticness': 0.244, 'instrumentalness': 3.47e-05, 'liveness': 0.107, 'valence': 0.522, 'tempo': 133.976, 'type': 'audio_features', 'id': '2SAqBLGA283SUiwJ3xOUVI', 'uri': 'spotify:track:2SAqBLGA283SUiwJ3xOUVI', 'track_href': 'https://api.spotify.com/v1/tracks/2SAqBLGA283SUiwJ3xOUVI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI', 'duration_ms': 261493, 'time_signature': 4}",93,76,canadian hip hop,261492,2020-08-14
52,I Love Kanye,Kanye West,The Life Of Pablo,"{'danceability': 0.756, 'energy': 0.374, 'key': 5, 'loudness': -7.966, 'mode': 1, 'speechiness': 0.741, 'acousticness': 0.594, 'instrumentalness': 0, 'liveness': 0.217, 'valence': 0.966, 'tempo': 80.326, 'type': 'audio_features', 'id': '5CGS4UovzA7ftCJkLVXQju', 'uri': 'spotify:track:5CGS4UovzA7ftCJkLVXQju', 'track_href': 'https://api.spotify.com/v1/tracks/5CGS4UovzA7ftCJkLVXQju', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5CGS4UovzA7ftCJkLVXQju', 'duration_ms': 44827, 'time_signature': 4}",90,61,chicago rap,44826,2016-06-10
53,IDGAF (feat. Yeat),Drake,For All The Dogs,"{'danceability': 0.673, 'energy': 0.672, 'key': 8, 'loudness': -8.577, 'mode': 1, 'speechiness': 0.224, 'acousticness': 0.0466, 'instrumentalness': 0.000284, 'liveness': 0.193, 'valence': 0.14, 'tempo': 136.902, 'type': 'audio_features', 'id': '2YSzYUF3jWqb9YP9VXmpjE', 'uri': 'spotify:track:2YSzYUF3jWqb9YP9VXmpjE', 'track_href': 'https://api.spotify.com/v1/tracks/2YSzYUF3jWqb9YP9VXmpjE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2YSzYUF3jWqb9YP9VXmpjE', 'duration_ms': 260111, 'time_signature': 4}",93,83,canadian hip hop,260111,2023-10-06
54,Rich Nigga Shit (feat. Young Thug),21 Savage,SAVAGE MODE II,"{'danceability': 0.825, 'energy': 0.733, 'key': 1, 'loudness': -5.625, 'mode': 0, 'speechiness': 0.0969, 'acousticness': 0.349, 'instrumentalness': 0, 'liveness': 0.112, 'valence': 0.62, 'tempo': 97.974, 'type': 'audio_features', 'id': '3ruoIF2UnoXdzK8mR61ebq', 'uri': 'spotify:track:3ruoIF2UnoXdzK8mR61ebq', 'track_href': 'https://api.spotify.com/v1/tracks/3ruoIF2UnoXdzK8mR61ebq', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3ruoIF2UnoXdzK8mR61ebq', 'duration_ms': 190331, 'time_signature': 4}",87,79,atl hip hop,190331,2020-10-02
55,Not You Too (feat. Chris Brown),Drake,Dark Lane Demo Tapes,"{'danceability': 0.458, 'energy': 0.452, 'key': 9, 'loudness': -9.299, 'mode': 0, 'speechiness': 0.047, 'acousticness': 0.342, 'instrumentalness': 1.94e-05, 'liveness': 0.0703, 'valence': 0.316, 'tempo': 86.318, 'type': 'audio_features', 'id': '3Q4gttWQ6hxqWOa3tHoTNi', 'uri': 'spotify:track:3Q4gttWQ6hxqWOa3tHoTNi', 'track_href': 'https://api.spotify.com/v1/tracks/3Q4gttWQ6hxqWOa3tHoTNi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Q4gttWQ6hxqWOa3tHoTNi', 'duration_ms': 269680, 'time_signature': 4}",93,74,canadian hip hop,269680,2020-05-01
56,Lonely,Akon,Trouble,"{'danceability': 0.633, 'energy': 0.529, 'key': 5, 'loudness': -7.85, 'mode': 0, 'speechiness': 0.0339, 'acousticness': 0.307, 'instrumentalness': 0, 'liveness': 0.342, 'valence': 0.578, 'tempo': 90.08, 'type': 'audio_features', 'id': '6ls5ulRydoPE7oWGPGBqFA', 'uri': 'spotify:track:6ls5ulRydoPE7oWGPGBqFA', 'track_href': 'https://api.spotify.com/v1/tracks/6ls5ulRydoPE7oWGPGBqFA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6ls5ulRydoPE7oWGPGBqFA', 'duration_ms': 235067, 'time_signature': 4}",79,66,dance pop,235066,2006-01-01
57,Swimming Pools (Drank),Kendrick Lamar,Swimming Pools (Drank),"{'danceability': 0.693, 'energy': 0.445, 'key': 8, 'loudness': -5.892, 'mode': 1, 'speechiness': 0.257, 'acousticness': 0.00625, 'instrumentalness': 0.000234, 'liveness': 0.0899, 'valence': 0.199, 'tempo': 74.044, 'type': 'audio_features', 'id': '6REbwUNlppTfcnV4d4ZoZi', 'uri': 'spotify:track:6REbwUNlppTfcnV4d4ZoZi', 'track_href': 'https://api.spotify.com/v1/tracks/6REbwUNlppTfcnV4d4ZoZi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6REbwUNlppTfcnV4d4ZoZi', 'duration_ms': 247800, 'time_signature': 4}",91,81,conscious hip hop,247800,2012-01-01
58,Chicago Freestyle (feat. Giveon),Drake,Dark Lane Demo Tapes,"{'danceability': 0.735, 'energy': 0.449, 'key': 10, 'loudness': -7.507, 'mode': 1, 'speechiness': 0.347, 'acousticness': 0.629, 'instrumentalness': 0, 'liveness': 0.113, 'valence': 0.0397, 'tempo': 122.947, 'type': 'audio_features', 'id': '4wVOKKEHUJxHCFFNUWDn0B', 'uri': 'spotify:track:4wVOKKEHUJxHCFFNUWDn0B', 'track_href': 'https://api.spotify.com/v1/tracks/4wVOKKEHUJxHCFFNUWDn0B', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4wVOKKEHUJxHCFFNUWDn0B', 'duration_ms': 220488, 'time_signature': 4}",93,77,canadian hip hop,220487,2020-05-01
59,Xxplosive,Dr. Dre,2001,"{'danceability': 0.765, 'energy': 0.88, 'key': 1, 'loudness': -4.361, 'mode': 1, 'speechiness': 0.116, 'acousticness': 0.176, 'instrumentalness': 1e-05, 'liveness': 0.139, 'valence': 0.929, 'tempo': 168.96, 'type': 'audio_features', 'id': '0Ed7MeXx64f6OcIuoTRCg1', 'uri': 'spotify:track:0Ed7MeXx64f6OcIuoTRCg1', 'track_href': 'https://api.spotify.com/v1/tracks/0Ed7MeXx64f6OcIuoTRCg1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0Ed7MeXx64f6OcIuoTRCg1', 'duration_ms': 215200, 'time_signature': 4}",77,70,g funk,215200,1999-11-16
60,My 24th Birthday,Dave,My 24th Birthday,"{'danceability': 0.672, 'energy': 0.686, 'key': 10, 'loudness': -8.17, 'mode': 0, 'speechiness': 0.355, 'acousticness': 0.468, 'instrumentalness': 8.73e-05, 'liveness': 0.186, 'valence': 0.554, 'tempo': 174.064, 'type': 'audio_features', 'id': '5nXB98pCGSh1gXSovAlc0U', 'uri': 'spotify:track:5nXB98pCGSh1gXSovAlc0U', 'track_href': 'https://api.spotify.com/v1/tracks/5nXB98pCGSh1gXSovAlc0U', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5nXB98pCGSh1gXSovAlc0U', 'duration_ms': 383033, 'time_signature': 4}",75,50,uk hip hop,383032,2022-06-24
61,U Are My High (with Future),DJ Snake,U Are My High (with Future),"{'danceability': 0.602, 'energy': 0.824, 'key': 0, 'loudness': -4.087, 'mode': 0, 'speechiness': 0.0547, 'acousticness': 0.0867, 'instrumentalness': 0, 'liveness': 0.0947, 'valence': 0.442, 'tempo': 125.147, 'type': 'audio_features', 'id': '0ITaSRuI0L1RNL7ZNYTTi7', 'uri': 'spotify:track:0ITaSRuI0L1RNL7ZNYTTi7', 'track_href': 'https://api.spotify.com/v1/tracks/0ITaSRuI0L1RNL7ZNYTTi7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0ITaSRuI0L1RNL7ZNYTTi7', 'duration_ms': 211200, 'time_signature': 4}",76,73,edm,211200,2021-12-03
62,sdp interlude,Travis Scott,Birds In The Trap Sing McKnight,"{'danceability': 0.507, 'energy': 0.586, 'key': 0, 'loudness': -8.15, 'mode': 0, 'speechiness': 0.0586, 'acousticness': 0.599, 'instrumentalness': 0.0544, 'liveness': 0.118, 'valence': 0.588, 'tempo': 108.164, 'type': 'audio_features', 'id': '4gh0ZnHzaTMT1sDga7Ek0N', 'uri': 'spotify:track:4gh0ZnHzaTMT1sDga7Ek0N', 'track_href': 'https://api.spotify.com/v1/tracks/4gh0ZnHzaTMT1sDga7Ek0N', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4gh0ZnHzaTMT1sDga7Ek0N', 'duration_ms': 191623, 'time_signature': 4}",91,82,rap,191622,2016-09-16
63,Africa,TOTO,Toto IV,"{'danceability': 0.671, 'energy': 0.373, 'key': 9, 'loudness': -18.064, 'mode': 1, 'speechiness': 0.0323, 'acousticness': 0.257, 'instrumentalness': 8.01e-05, 'liveness': 0.0481, 'valence': 0.732, 'tempo': 92.718, 'type': 'audio_features', 'id': '2374M0fQpWi3dLnB54qaLX', 'uri': 'spotify:track:2374M0fQpWi3dLnB54qaLX', 'track_href': 'https://api.spotify.com/v1/tracks/2374M0fQpWi3dLnB54qaLX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2374M0fQpWi3dLnB54qaLX', 'duration_ms': 295893, 'time_signature': 4}",73,86,album rock,295893,1982-04-08
64,Girls Want Girls (with Lil Baby),Drake,Certified Lover Boy,"{'danceability': 0.767, 'energy': 0.438, 'key': 7, 'loudness': -8.726, 'mode': 0, 'speechiness': 0.29, 'acousticness': 0.181, 'instrumentalness': 0, 'liveness': 0.142, 'valence': 0.381, 'tempo': 86.975, 'type': 'audio_features', 'id': '37Nqx7iavZpotJSDXZWbJ3', 'uri': 'spotify:track:37Nqx7iavZpotJSDXZWbJ3', 'track_href': 'https://api.spotify.com/v1/tracks/37Nqx7iavZpotJSDXZWbJ3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/37Nqx7iavZpotJSDXZWbJ3', 'duration_ms': 221980, 'time_signature': 4}",93,74,canadian hip hop,221979,2021-09-03
65,Starlight,Dave,Starlight,"{'danceability': 0.954, 'energy': 0.367, 'key': 4, 'loudness': -9.551, 'mode': 0, 'speechiness': 0.288, 'acousticness': 0.341, 'instrumentalness': 5.48e-06, 'liveness': 0.0979, 'valence': 0.372, 'tempo': 124.026, 'type': 'audio_features', 'id': '531KGXtBroSrOX9LVmiIgc', 'uri': 'spotify:track:531KGXtBroSrOX9LVmiIgc', 'track_href': 'https://api.spotify.com/v1/tracks/531KGXtBroSrOX9LVmiIgc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/531KGXtBroSrOX9LVmiIgc', 'duration_ms': 211935, 'time_signature': 4}",75,73,uk hip hop,211935,2022-03-03
66,Heat Waves,Glass Animals,Dreamland (+ Bonus Levels),"{'danceability': 0.761, 'energy': 0.525, 'key': 11, 'loudness': -6.9, 'mode': 1, 'speechiness': 0.0944, 'acousticness': 0.44, 'instrumentalness': 6.7e-06, 'liveness': 0.0921, 'valence': 0.531, 'tempo': 80.87, 'type': 'audio_features', 'id': '02MWAaffLxlfxAUY7c5dvx', 'uri': 'spotify:track:02MWAaffLxlfxAUY7c5dvx', 'track_href': 'https://api.spotify.com/v1/tracks/02MWAaffLxlfxAUY7c5dvx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/02MWAaffLxlfxAUY7c5dvx', 'duration_ms': 238805, 'time_signature': 4}",73,23,gauze pop,238805,2020-08-06
67,Hey Now!,Oasis,(What's The Story) Morning Glory?,"{'danceability': 0.145, 'energy': 0.938, 'key': 2, 'loudness': -2.488, 'mode': 1, 'speechiness': 0.0627, 'acousticness': 0.000275, 'instrumentalness': 0.00187, 'liveness': 0.38, 'valence': 0.204, 'tempo': 202.403, 'type': 'audio_features', 'id': '1IsOKJDayHwNyZKGpMyaql', 'uri': 'spotify:track:1IsOKJDayHwNyZKGpMyaql', 'track_href': 'https://api.spotify.com/v1/tracks/1IsOKJDayHwNyZKGpMyaql', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1IsOKJDayHwNyZKGpMyaql', 'duration_ms': 341907, 'time_signature': 4}",74,45,beatlesque,341906,1995-10-02
68,Dakota,Stereophonics,Language.Sex.Violence.Other?,"{'danceability': 0.506, 'energy': 0.93, 'key': 4, 'loudness': -3.499, 'mode': 1, 'speechiness': 0.0675, 'acousticness': 0.129, 'instrumentalness': 0.00682, 'liveness': 0.0931, 'valence': 0.305, 'tempo': 146.994, 'type': 'audio_features', 'id': '3qaSqrrevBrb84xl5JlptU', 'uri': 'spotify:track:3qaSqrrevBrb84xl5JlptU', 'track_href': 'https://api.spotify.com/v1/tracks/3qaSqrrevBrb84xl5JlptU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3qaSqrrevBrb84xl5JlptU', 'duration_ms': 297427, 'time_signature': 4}",61,70,britpop,297426,2005-01-01
