,track,artist,album,other,artist pop,track pop,track genre,duration,release date
38,Jerk It Out,Caesars,Love For The Streets,"{'danceability': 0.58, 'energy': 0.981, 'key': 8, 'loudness': -2.603, 'mode': 0, 'speechiness': 0.06, 'acousticness': 0.0171, 'instrumentalness': 1.07e-05, 'liveness': 0.386, 'valence': 0.861, 'tempo': 134.007, 'type': 'audio_features', 'id': '5XMjXjwCkJVmk0AHm7z8IV', 'uri': 'spotify:track:5XMjXjwCkJVmk0AHm7z8IV', 'track_href': 'https://api.spotify.com/v1/tracks/5XMjXjwCkJVmk0AHm7z8IV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5XMjXjwCkJVmk0AHm7z8IV', 'duration_ms': 195667, 'time_signature': 4}",51,68,swedish indie rock,195666,2002
39,When I Come Around,Green Day,Dookie,"{'danceability': 0.531, 'energy': 0.909, 'key': 11, 'loudness': -4.236, 'mode': 1, 'speechiness': 0.034, 'acousticness': 0.0175, 'instrumentalness': 0, 'liveness': 0.231, 'valence': 0.814, 'tempo': 97.546, 'type': 'audio_features', 'id': '1Dr1fXbc2IxaK1Mu8P8Khz', 'uri': 'spotify:track:1Dr1fXbc2IxaK1Mu8P8Khz', 'track_href': 'https://api.spotify.com/v1/tracks/1Dr1fXbc2IxaK1Mu8P8Khz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Dr1fXbc2IxaK1Mu8P8Khz', 'duration_ms': 178000, 'time_signature': 4}",77,78,modern rock,178000,1994-02-01
40,First Date,blink-182,Take Off Your Pants And Jacket,"{'danceability': 0.579, 'energy': 0.928, 'key': 0, 'loudness': -4.344, 'mode': 1, 'speechiness': 0.0411, 'acousticness': 0.000715, 'instrumentalness': 0, 'liveness': 0.18, 'valence': 0.882, 'tempo': 95.594, 'type': 'audio_features', 'id': '1fJFuvU2ldmeAm5nFIHcPP', 'uri': 'spotify:track:1fJFuvU2ldmeAm5nFIHcPP', 'track_href': 'https://api.spotify.com/v1/tracks/1fJFuvU2ldmeAm5nFIHcPP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1fJFuvU2ldmeAm5nFIHcPP', 'duration_ms': 171533, 'time_signature': 4}",75,76,alternative metal,171533,2001
41,The Bad Touch,Bloodhound Gang,Hooray For Boobies,"{'danceability': 0.831, 'energy': 0.735, 'key': 0, 'loudness': -6.254, 'mode': 0, 'speechiness': 0.0384, 'acousticness': 0.00397, 'instrumentalness': 0.0205, 'liveness': 0.123, 'valence': 0.97, 'tempo': 122.979, 'type': 'audio_features', 'id': '5EYdTPdJD74r9EVZBztqGG', 'uri': 'spotify:track:5EYdTPdJD74r9EVZBztqGG', 'track_href': 'https://api.spotify.com/v1/tracks/5EYdTPdJD74r9EVZBztqGG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5EYdTPdJD74r9EVZBztqGG', 'duration_ms': 260507, 'time_signature': 4}",58,72,alternative metal,260506,1999-10-04
42,The State of Massachusetts,Dropkick Murphys,The Meanest of Times,"{'danceability': 0.321, 'energy': 0.97, 'key': 5, 'loudness': -3.234, 'mode': 1, 'speechiness': 0.0719, 'acousticness': 0.000944, 'instrumentalness': 8.12e-06, 'liveness': 0.137, 'valence': 0.587, 'tempo': 148.719, 'type': 'audio_features', 'id': '7b7mtUwxYqTCPsxBvfzbd2', 'uri': 'spotify:track:7b7mtUwxYqTCPsxBvfzbd2', 'track_href': 'https://api.spotify.com/v1/tracks/7b7mtUwxYqTCPsxBvfzbd2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7b7mtUwxYqTCPsxBvfzbd2', 'duration_ms': 234960, 'time_signature': 4}",58,0,boston punk,234960,2007-09-17
43,Komplett im Arsch,Feine Sahne Fischfilet,Scheitern und Verstehen,"{'danceability': 0.597, 'energy': 0.895, 'key': 3, 'loudness': -4.313, 'mode': 1, 'speechiness': 0.246, 'acousticness': 0.0083, 'instrumentalness': 0, 'liveness': 0.154, 'valence': 0.272, 'tempo': 139.831, 'type': 'audio_features', 'id': '2lPXTisSIBbl5WtOvZ9gSj', 'uri': 'spotify:track:2lPXTisSIBbl5WtOvZ9gSj', 'track_href': 'https://api.spotify.com/v1/tracks/2lPXTisSIBbl5WtOvZ9gSj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2lPXTisSIBbl5WtOvZ9gSj', 'duration_ms': 283653, 'time_signature': 4}",47,0,antideutsche,283653,2012-11-09
44,Rock You Like A Hurricane,Scorpions,Love At First Sting,"{'danceability': 0.482, 'energy': 0.601, 'key': 7, 'loudness': -12.846, 'mode': 1, 'speechiness': 0.0486, 'acousticness': 0.00853, 'instrumentalness': 0.000187, 'liveness': 0.249, 'valence': 0.774, 'tempo': 125.619, 'type': 'audio_features', 'id': '0XIvZ82aDF7JiSi3ZE320u', 'uri': 'spotify:track:0XIvZ82aDF7JiSi3ZE320u', 'track_href': 'https://api.spotify.com/v1/tracks/0XIvZ82aDF7JiSi3ZE320u', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0XIvZ82aDF7JiSi3ZE320u', 'duration_ms': 252493, 'time_signature': 4}",69,0,album rock,252493,1984-05-04
45,Altes Fieber,Die Toten Hosen,"""Ballast der Republik"" plus Jubiläums-Album ""Die Geister, die wir riefen""","{'danceability': 0.661, 'energy': 0.828, 'key': 4, 'loudness': -4.504, 'mode': 0, 'speechiness': 0.0404, 'acousticness': 0.0278, 'instrumentalness': 0.00024, 'liveness': 0.21, 'valence': 0.664, 'tempo': 130.001, 'type': 'audio_features', 'id': '1qPea3SGgcs2ODFweqK7hP', 'uri': 'spotify:track:1qPea3SGgcs2ODFweqK7hP', 'track_href': 'https://api.spotify.com/v1/tracks/1qPea3SGgcs2ODFweqK7hP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1qPea3SGgcs2ODFweqK7hP', 'duration_ms': 210733, 'time_signature': 4}",58,59,german alternative rock,210733,2012-05-04
46,Songs für Liam,Kraftklub,Mit K,"{'danceability': 0.522, 'energy': 0.965, 'key': 7, 'loudness': -3.39, 'mode': 0, 'speechiness': 0.123, 'acousticness': 0.00033, 'instrumentalness': 1.71e-06, 'liveness': 0.151, 'valence': 0.554, 'tempo': 156.987, 'type': 'audio_features', 'id': '2isyujVLDSr4lYhIo7qCRw', 'uri': 'spotify:track:2isyujVLDSr4lYhIo7qCRw', 'track_href': 'https://api.spotify.com/v1/tracks/2isyujVLDSr4lYhIo7qCRw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2isyujVLDSr4lYhIo7qCRw', 'duration_ms': 193973, 'time_signature': 4}",56,60,german indie,193973,2012-01-01
47,Highway to Hell,AC/DC,Highway to Hell,"{'danceability': 0.574, 'energy': 0.913, 'key': 6, 'loudness': -4.793, 'mode': 0, 'speechiness': 0.133, 'acousticness': 0.061, 'instrumentalness': 0.00158, 'liveness': 0.156, 'valence': 0.423, 'tempo': 115.728, 'type': 'audio_features', 'id': '2zYzyRzz6pRmhPzyfMEC8s', 'uri': 'spotify:track:2zYzyRzz6pRmhPzyfMEC8s', 'track_href': 'https://api.spotify.com/v1/tracks/2zYzyRzz6pRmhPzyfMEC8s', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2zYzyRzz6pRmhPzyfMEC8s', 'duration_ms': 208400, 'time_signature': 4}",79,87,australian rock,208400,1979-07-27
48,Schrei nach Liebe,Die Ärzte,Die Bestie in Menschengestalt,"{'danceability': 0.358, 'energy': 0.796, 'key': 2, 'loudness': -7.155, 'mode': 0, 'speechiness': 0.0884, 'acousticness': 0.127, 'instrumentalness': 0, 'liveness': 0.296, 'valence': 0.409, 'tempo': 161.363, 'type': 'audio_features', 'id': '2xHtP2Ia7UDFS8i5IFmCI5', 'uri': 'spotify:track:2xHtP2Ia7UDFS8i5IFmCI5', 'track_href': 'https://api.spotify.com/v1/tracks/2xHtP2Ia7UDFS8i5IFmCI5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2xHtP2Ia7UDFS8i5IFmCI5', 'duration_ms': 252600, 'time_signature': 4}",60,0,german alternative rock,252600,1993-10-04
49,Engel,Rammstein,Sehnsucht,"{'danceability': 0.638, 'energy': 0.658, 'key': 2, 'loudness': -5.775, 'mode': 1, 'speechiness': 0.0291, 'acousticness': 0.00918, 'instrumentalness': 0.00229, 'liveness': 0.295, 'valence': 0.328, 'tempo': 96.071, 'type': 'audio_features', 'id': '0xrkyEMkG4dVa5OMLQZOX8', 'uri': 'spotify:track:0xrkyEMkG4dVa5OMLQZOX8', 'track_href': 'https://api.spotify.com/v1/tracks/0xrkyEMkG4dVa5OMLQZOX8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0xrkyEMkG4dVa5OMLQZOX8', 'duration_ms': 264267, 'time_signature': 4}",76,63,german metal,264266,1997-08-25
50,Hier kommt Alex,Die Toten Hosen,Ein kleines bißchen Horrorschau (Deluxe-Edition mit Bonus-Tracks),"{'danceability': 0.307, 'energy': 0.865, 'key': 2, 'loudness': -5.647, 'mode': 0, 'speechiness': 0.074, 'acousticness': 0.0379, 'instrumentalness': 3.37e-05, 'liveness': 0.151, 'valence': 0.126, 'tempo': 134.464, 'type': 'audio_features', 'id': '69YoRmAMENjbevhz6cU3kU', 'uri': 'spotify:track:69YoRmAMENjbevhz6cU3kU', 'track_href': 'https://api.spotify.com/v1/tracks/69YoRmAMENjbevhz6cU3kU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/69YoRmAMENjbevhz6cU3kU', 'duration_ms': 300360, 'time_signature': 4}",58,55,german alternative rock,300360,1988-10-31
51,Don't Stop Believin',Journey,The Essential Journey,"{'danceability': 0.491, 'energy': 0.802, 'key': 4, 'loudness': -7.106, 'mode': 1, 'speechiness': 0.0392, 'acousticness': 0.25, 'instrumentalness': 0, 'liveness': 0.387, 'valence': 0.472, 'tempo': 119.25, 'type': 'audio_features', 'id': '77NNZQSqzLNqh2A9JhLRkg', 'uri': 'spotify:track:77NNZQSqzLNqh2A9JhLRkg', 'track_href': 'https://api.spotify.com/v1/tracks/77NNZQSqzLNqh2A9JhLRkg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/77NNZQSqzLNqh2A9JhLRkg', 'duration_ms': 248907, 'time_signature': 4}",71,72,album rock,248906,2001-10-16
52,Still Waiting,Sum 41,Does This Look Infected?,"{'danceability': 0.431, 'energy': 0.95, 'key': 7, 'loudness': -4.918, 'mode': 1, 'speechiness': 0.26, 'acousticness': 0.00105, 'instrumentalness': 3.63e-05, 'liveness': 0.272, 'valence': 0.562, 'tempo': 191.941, 'type': 'audio_features', 'id': '0jqK7sGTLsHPkQrrcrGuKD', 'uri': 'spotify:track:0jqK7sGTLsHPkQrrcrGuKD', 'track_href': 'https://api.spotify.com/v1/tracks/0jqK7sGTLsHPkQrrcrGuKD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0jqK7sGTLsHPkQrrcrGuKD', 'duration_ms': 158733, 'time_signature': 4}",70,72,alternative metal,158733,2002-01-01
53,Chelsea Dagger,The Fratellis,Xbox Soundtracks Presents...Start,"{'danceability': 0.51, 'energy': 0.815, 'key': 7, 'loudness': -3.349, 'mode': 1, 'speechiness': 0.141, 'acousticness': 0.0528, 'instrumentalness': 0, 'liveness': 0.116, 'valence': 0.547, 'tempo': 154.595, 'type': 'audio_features', 'id': '5FfvntTwp2ndEOxv4bY6ng', 'uri': 'spotify:track:5FfvntTwp2ndEOxv4bY6ng', 'track_href': 'https://api.spotify.com/v1/tracks/5FfvntTwp2ndEOxv4bY6ng', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5FfvntTwp2ndEOxv4bY6ng', 'duration_ms': 214347, 'time_signature': 4}",57,43,garage rock,214346,2007-01-01
54,No Sleep Till Brooklyn,Beastie Boys,Licensed To Ill,"{'danceability': 0.769, 'energy': 0.418, 'key': 8, 'loudness': -14.419, 'mode': 1, 'speechiness': 0.0629, 'acousticness': 0.123, 'instrumentalness': 0, 'liveness': 0.142, 'valence': 0.682, 'tempo': 96.994, 'type': 'audio_features', 'id': '1DqLFLiQEIE48jCm5RXoRA', 'uri': 'spotify:track:1DqLFLiQEIE48jCm5RXoRA', 'track_href': 'https://api.spotify.com/v1/tracks/1DqLFLiQEIE48jCm5RXoRA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1DqLFLiQEIE48jCm5RXoRA', 'duration_ms': 246893, 'time_signature': 4}",66,0,alternative rock,246893,1986-11-15
55,Junge,Die Ärzte,Jazz ist anders,"{'danceability': 0.563, 'energy': 0.792, 'key': 10, 'loudness': -4.885, 'mode': 0, 'speechiness': 0.035, 'acousticness': 0.0531, 'instrumentalness': 2.86e-06, 'liveness': 0.107, 'valence': 0.176, 'tempo': 105.467, 'type': 'audio_features', 'id': '0tqDrdVcbqGtar6mtbqfu2', 'uri': 'spotify:track:0tqDrdVcbqGtar6mtbqfu2', 'track_href': 'https://api.spotify.com/v1/tracks/0tqDrdVcbqGtar6mtbqfu2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0tqDrdVcbqGtar6mtbqfu2', 'duration_ms': 187533, 'time_signature': 4}",60,0,german alternative rock,187533,2007-11-02
56,Sweet Dreams (Are Made Of This),Marilyn Manson,Lest We Forget - The Best Of,"{'danceability': 0.218, 'energy': 0.576, 'key': 8, 'loudness': -6.938, 'mode': 1, 'speechiness': 0.0387, 'acousticness': 0.0044, 'instrumentalness': 0.647, 'liveness': 0.184, 'valence': 0.14, 'tempo': 185.987, 'type': 'audio_features', 'id': '0Xq7FPQaLJgIHSB605YUMy', 'uri': 'spotify:track:0Xq7FPQaLJgIHSB605YUMy', 'track_href': 'https://api.spotify.com/v1/tracks/0Xq7FPQaLJgIHSB605YUMy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0Xq7FPQaLJgIHSB605YUMy', 'duration_ms': 291440, 'time_signature': 4}",66,48,alternative metal,291440,2004-01-01
57,Beat It - Studio Version,Fall Out Boy,**** Live In Phoenix,"{'danceability': 0.56, 'energy': 0.93, 'key': 7, 'loudness': -4.492, 'mode': 1, 'speechiness': 0.0661, 'acousticness': 0.0378, 'instrumentalness': 2.37e-06, 'liveness': 0.317, 'valence': 0.807, 'tempo': 149.93, 'type': 'audio_features', 'id': '3C65zQ69c8RMiJ3wqB1ogp', 'uri': 'spotify:track:3C65zQ69c8RMiJ3wqB1ogp', 'track_href': 'https://api.spotify.com/v1/tracks/3C65zQ69c8RMiJ3wqB1ogp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3C65zQ69c8RMiJ3wqB1ogp', 'duration_ms': 227880, 'time_signature': 4}",76,51,emo,227880,2008-01-01
58,Zombie,Bad Wolves,Zombie,"{'danceability': 0.448, 'energy': 0.826, 'key': 2, 'loudness': -3.244, 'mode': 0, 'speechiness': 0.0319, 'acousticness': 0.00756, 'instrumentalness': 0, 'liveness': 0.117, 'valence': 0.19, 'tempo': 77.093, 'type': 'audio_features', 'id': '1vNoA9F5ASnlBISFekDmg3', 'uri': 'spotify:track:1vNoA9F5ASnlBISFekDmg3', 'track_href': 'https://api.spotify.com/v1/tracks/1vNoA9F5ASnlBISFekDmg3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1vNoA9F5ASnlBISFekDmg3', 'duration_ms': 254805, 'time_signature': 4}",63,4,alternative metal,254805,2018-01-19
59,...Baby One More Time,Bowling For Soup,Bowling For Soup Goes To The Movies,"{'danceability': 0.405, 'energy': 0.595, 'key': 2, 'loudness': -4.727, 'mode': 1, 'speechiness': 0.0354, 'acousticness': 0.00342, 'instrumentalness': 0, 'liveness': 0.29, 'valence': 0.513, 'tempo': 176.543, 'type': 'audio_features', 'id': '0oIdGPU9IFlYe1qag6ZHcY', 'uri': 'spotify:track:0oIdGPU9IFlYe1qag6ZHcY', 'track_href': 'https://api.spotify.com/v1/tracks/0oIdGPU9IFlYe1qag6ZHcY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0oIdGPU9IFlYe1qag6ZHcY', 'duration_ms': 209187, 'time_signature': 4}",58,0,neon pop punk,209186,2005-11-14
60,ATWA,System Of A Down,Toxicity,"{'danceability': 0.376, 'energy': 0.787, 'key': 5, 'loudness': -4.731, 'mode': 0, 'speechiness': 0.0394, 'acousticness': 0.00378, 'instrumentalness': 0, 'liveness': 0.548, 'valence': 0.371, 'tempo': 87.102, 'type': 'audio_features', 'id': '6gCVA6ja6g0foIsWv0RuSZ', 'uri': 'spotify:track:6gCVA6ja6g0foIsWv0RuSZ', 'track_href': 'https://api.spotify.com/v1/tracks/6gCVA6ja6g0foIsWv0RuSZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6gCVA6ja6g0foIsWv0RuSZ', 'duration_ms': 176200, 'time_signature': 4}",77,70,alternative metal,176200,2001-09-04
61,Teenagers,My Chemical Romance,The Black Parade,"{'danceability': 0.463, 'energy': 0.857, 'key': 4, 'loudness': -3.063, 'mode': 1, 'speechiness': 0.0632, 'acousticness': 0.0506, 'instrumentalness': 0, 'liveness': 0.184, 'valence': 0.856, 'tempo': 111.647, 'type': 'audio_features', 'id': '7j31rVgGX9Q2blT92VBEA0', 'uri': 'spotify:track:7j31rVgGX9Q2blT92VBEA0', 'track_href': 'https://api.spotify.com/v1/tracks/7j31rVgGX9Q2blT92VBEA0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7j31rVgGX9Q2blT92VBEA0', 'duration_ms': 161920, 'time_signature': 4}",74,81,emo,161920,2006-10-23
62,BURN IT,FEVER 333,STRENGTH IN NUMB333RS,"{'danceability': 0.591, 'energy': 0.959, 'key': 6, 'loudness': -3.074, 'mode': 1, 'speechiness': 0.164, 'acousticness': 0.00343, 'instrumentalness': 0, 'liveness': 0.068, 'valence': 0.426, 'tempo': 130.017, 'type': 'audio_features', 'id': '2j02RtZz6v53FRw4oWliZf', 'uri': 'spotify:track:2j02RtZz6v53FRw4oWliZf', 'track_href': 'https://api.spotify.com/v1/tracks/2j02RtZz6v53FRw4oWliZf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2j02RtZz6v53FRw4oWliZf', 'duration_ms': 232053, 'time_signature': 4}",46,52,la indie,232053,2019-01-18
63,Auf gute Freunde,Böhse Onkelz,E.I.N.S.,"{'danceability': 0.614, 'energy': 0.838, 'key': 11, 'loudness': -6.467, 'mode': 0, 'speechiness': 0.0423, 'acousticness': 0.00913, 'instrumentalness': 1.42e-06, 'liveness': 0.0835, 'valence': 0.49, 'tempo': 139.955, 'type': 'audio_features', 'id': '0oIVNEkOgvOU9yG9oW13xC', 'uri': 'spotify:track:0oIVNEkOgvOU9yG9oW13xC', 'track_href': 'https://api.spotify.com/v1/tracks/0oIVNEkOgvOU9yG9oW13xC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0oIVNEkOgvOU9yG9oW13xC', 'duration_ms': 317827, 'time_signature': 4}",63,65,german hard rock,317826,1996-09-02
64,Schüsse in die Luft,Kraftklub,In Schwarz,"{'danceability': 0.568, 'energy': 0.968, 'key': 11, 'loudness': -3.402, 'mode': 0, 'speechiness': 0.0928, 'acousticness': 0.00395, 'instrumentalness': 0, 'liveness': 0.339, 'valence': 0.768, 'tempo': 141.968, 'type': 'audio_features', 'id': '0eLYvViVpIkau96EI76L6z', 'uri': 'spotify:track:0eLYvViVpIkau96EI76L6z', 'track_href': 'https://api.spotify.com/v1/tracks/0eLYvViVpIkau96EI76L6z', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0eLYvViVpIkau96EI76L6z', 'duration_ms': 248560, 'time_signature': 4}",56,61,german indie,248560,2014-01-01
65,Ein Kompliment,Sportfreunde Stiller,Die gute Seite,"{'danceability': 0.419, 'energy': 0.874, 'key': 4, 'loudness': -5.6, 'mode': 0, 'speechiness': 0.0346, 'acousticness': 0.00144, 'instrumentalness': 5.05e-05, 'liveness': 0.145, 'valence': 0.62, 'tempo': 79.506, 'type': 'audio_features', 'id': '5kNYGyPkorBykxgUE6EL1X', 'uri': 'spotify:track:5kNYGyPkorBykxgUE6EL1X', 'track_href': 'https://api.spotify.com/v1/tracks/5kNYGyPkorBykxgUE6EL1X', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5kNYGyPkorBykxgUE6EL1X', 'duration_ms': 197680, 'time_signature': 4}",50,0,german indie,197680,2002-01-01
66,The Pretender,Foo Fighters,"Echoes, Silence, Patience & Grace","{'danceability': 0.433, 'energy': 0.959, 'key': 9, 'loudness': -4.04, 'mode': 1, 'speechiness': 0.0431, 'acousticness': 0.000917, 'instrumentalness': 0, 'liveness': 0.028, 'valence': 0.365, 'tempo': 172.984, 'type': 'audio_features', 'id': '7x8dCjCr0x6x2lXKujYD34', 'uri': 'spotify:track:7x8dCjCr0x6x2lXKujYD34', 'track_href': 'https://api.spotify.com/v1/tracks/7x8dCjCr0x6x2lXKujYD34', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7x8dCjCr0x6x2lXKujYD34', 'duration_ms': 269373, 'time_signature': 4}",75,80,alternative metal,269373,2007-09-25
67,Seven Nation Army,The White Stripes,Elephant,"{'danceability': 0.743, 'energy': 0.446, 'key': 4, 'loudness': -7.807, 'mode': 0, 'speechiness': 0.0683, 'acousticness': 0.0039, 'instrumentalness': 0.118, 'liveness': 0.337, 'valence': 0.278, 'tempo': 123.596, 'type': 'audio_features', 'id': '3dPQuX8Gs42Y7b454ybpMR', 'uri': 'spotify:track:3dPQuX8Gs42Y7b454ybpMR', 'track_href': 'https://api.spotify.com/v1/tracks/3dPQuX8Gs42Y7b454ybpMR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3dPQuX8Gs42Y7b454ybpMR', 'duration_ms': 232107, 'time_signature': 4}",68,86,alternative rock,232106,2003-04-01
68,All The Small Things,blink-182,Enema Of The State,"{'danceability': 0.434, 'energy': 0.897, 'key': 0, 'loudness': -4.918, 'mode': 1, 'speechiness': 0.0488, 'acousticness': 0.0103, 'instrumentalness': 0, 'liveness': 0.612, 'valence': 0.685, 'tempo': 148.708, 'type': 'audio_features', 'id': '2m1hi0nfMR9vdGC8UcrnwU', 'uri': 'spotify:track:2m1hi0nfMR9vdGC8UcrnwU', 'track_href': 'https://api.spotify.com/v1/tracks/2m1hi0nfMR9vdGC8UcrnwU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2m1hi0nfMR9vdGC8UcrnwU', 'duration_ms': 167067, 'time_signature': 4}",75,83,alternative metal,167066,1999-06-01
69,Pretty Fly (For A White Guy),The Offspring,Americana,"{'danceability': 0.723, 'energy': 0.895, 'key': 11, 'loudness': -3.707, 'mode': 0, 'speechiness': 0.102, 'acousticness': 0.088, 'instrumentalness': 0, 'liveness': 0.0717, 'valence': 0.963, 'tempo': 143.373, 'type': 'audio_features', 'id': '3SFXsFpeGmBTtQvKiwYMDA', 'uri': 'spotify:track:3SFXsFpeGmBTtQvKiwYMDA', 'track_href': 'https://api.spotify.com/v1/tracks/3SFXsFpeGmBTtQvKiwYMDA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3SFXsFpeGmBTtQvKiwYMDA', 'duration_ms': 188667, 'time_signature': 4}",74,76,alternative metal,188666,1998-11-16
70,All My Life,Foo Fighters,One By One (Expanded Edition),"{'danceability': 0.577, 'energy': 0.604, 'key': 5, 'loudness': -5.703, 'mode': 1, 'speechiness': 0.0495, 'acousticness': 0.000218, 'instrumentalness': 0.000579, 'liveness': 0.477, 'valence': 0.637, 'tempo': 167.719, 'type': 'audio_features', 'id': '6tsojOQ5wHaIjKqIryLZK6', 'uri': 'spotify:track:6tsojOQ5wHaIjKqIryLZK6', 'track_href': 'https://api.spotify.com/v1/tracks/6tsojOQ5wHaIjKqIryLZK6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6tsojOQ5wHaIjKqIryLZK6', 'duration_ms': 263440, 'time_signature': 4}",75,75,alternative metal,263440,2002-10-22
71,Black Betty,Ram Jam,Ram Jam,"{'danceability': 0.465, 'energy': 0.907, 'key': 11, 'loudness': -6.404, 'mode': 0, 'speechiness': 0.113, 'acousticness': 0.0241, 'instrumentalness': 0.00118, 'liveness': 0.13, 'valence': 0.681, 'tempo': 117.293, 'type': 'audio_features', 'id': '6kooDsorCpWVMGc994XjWN', 'uri': 'spotify:track:6kooDsorCpWVMGc994XjWN', 'track_href': 'https://api.spotify.com/v1/tracks/6kooDsorCpWVMGc994XjWN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6kooDsorCpWVMGc994XjWN', 'duration_ms': 238973, 'time_signature': 4}",54,72,southern rock,238973,1977-06-20
72,Rollin' (Air Raid Vehicle),Limp Bizkit,Chocolate Starfish And The Hot Dog Flavored Water,"{'danceability': 0.603, 'energy': 0.933, 'key': 1, 'loudness': -3.358, 'mode': 1, 'speechiness': 0.171, 'acousticness': 0.00591, 'instrumentalness': 0, 'liveness': 0.206, 'valence': 0.709, 'tempo': 96.311, 'type': 'audio_features', 'id': '3IV4swNduIRunHREK80owz', 'uri': 'spotify:track:3IV4swNduIRunHREK80owz', 'track_href': 'https://api.spotify.com/v1/tracks/3IV4swNduIRunHREK80owz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3IV4swNduIRunHREK80owz', 'duration_ms': 213760, 'time_signature': 4}",72,79,alternative metal,213760,2000-10-17
73,Smooth Criminal,Alien Ant Farm,Smooth Criminal,"{'danceability': 0.633, 'energy': 0.95, 'key': 0, 'loudness': -4.702, 'mode': 1, 'speechiness': 0.106, 'acousticness': 0.023, 'instrumentalness': 0.91, 'liveness': 0.0745, 'valence': 0.829, 'tempo': 127.027, 'type': 'audio_features', 'id': '23K2pVDTXadG5Rc8H8l0e9', 'uri': 'spotify:track:23K2pVDTXadG5Rc8H8l0e9', 'track_href': 'https://api.spotify.com/v1/tracks/23K2pVDTXadG5Rc8H8l0e9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/23K2pVDTXadG5Rc8H8l0e9', 'duration_ms': 210067, 'time_signature': 4}",57,46,alternative metal,210066,2001
74,Can't Stop,Red Hot Chili Peppers,By the Way (Deluxe Edition),"{'danceability': 0.618, 'energy': 0.938, 'key': 9, 'loudness': -3.442, 'mode': 1, 'speechiness': 0.0456, 'acousticness': 0.0179, 'instrumentalness': 0, 'liveness': 0.167, 'valence': 0.875, 'tempo': 91.455, 'type': 'audio_features', 'id': '3ZOEytgrvLwQaqXreDs2Jx', 'uri': 'spotify:track:3ZOEytgrvLwQaqXreDs2Jx', 'track_href': 'https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx', 'duration_ms': 269000, 'time_signature': 4}",79,84,alternative rock,269000,2002-07-09
75,Best of You,Foo Fighters,In Your Honor,"{'danceability': 0.366, 'energy': 0.94, 'key': 1, 'loudness': -5.119, 'mode': 0, 'speechiness': 0.0696, 'acousticness': 0.000769, 'instrumentalness': 9.42e-05, 'liveness': 0.188, 'valence': 0.369, 'tempo': 130.198, 'type': 'audio_features', 'id': '5FZxsHWIvUsmSK1IAvm2pp', 'uri': 'spotify:track:5FZxsHWIvUsmSK1IAvm2pp', 'track_href': 'https://api.spotify.com/v1/tracks/5FZxsHWIvUsmSK1IAvm2pp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5FZxsHWIvUsmSK1IAvm2pp', 'duration_ms': 255627, 'time_signature': 4}",75,77,alternative metal,255626,2005-06-14
