,track,artist,album,other,artist pop,track pop,track genre,duration,release date
38,Tell Me Why - MEDUZA Remix,Supermode,Tell Me Why (MEDUZA Remix),"{'danceability': 0.561, 'energy': 0.928, 'key': 6, 'loudness': -5.812, 'mode': 0, 'speechiness': 0.0371, 'acousticness': 0.087, 'instrumentalness': 0.894, 'liveness': 0.332, 'valence': 0.182, 'tempo': 125.988, 'type': 'audio_features', 'id': '7jrMFjEq0t09f7m3HnnWXl', 'uri': 'spotify:track:7jrMFjEq0t09f7m3HnnWXl', 'track_href': 'https://api.spotify.com/v1/tracks/7jrMFjEq0t09f7m3HnnWXl', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7jrMFjEq0t09f7m3HnnWXl', 'duration_ms': 171429, 'time_signature': 4}",61,77,hypertechno,171428,2022-09-02
39,leavemealone,Fred again..,leavemealone,"{'danceability': 0.68, 'energy': 0.881, 'key': 0, 'loudness': -4.503, 'mode': 1, 'speechiness': 0.0553, 'acousticness': 0.00499, 'instrumentalness': 0.0253, 'liveness': 0.574, 'valence': 0.105, 'tempo': 174.062, 'type': 'audio_features', 'id': '1MVqeIAwhD4T44AKVkIfic', 'uri': 'spotify:track:1MVqeIAwhD4T44AKVkIfic', 'track_href': 'https://api.spotify.com/v1/tracks/1MVqeIAwhD4T44AKVkIfic', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1MVqeIAwhD4T44AKVkIfic', 'duration_ms': 222784, 'time_signature': 4}",75,77,edm,222784,2023-12-08
40,Little Things x Gypsy Woman - L BEATS MASHUP,Jorja Smith,Little Things x Gypsy Woman (L BEATS MASHUP),"{'danceability': 0.644, 'energy': 0.879, 'key': 6, 'loudness': -5.204, 'mode': 0, 'speechiness': 0.0761, 'acousticness': 0.00423, 'instrumentalness': 6.91e-06, 'liveness': 0.286, 'valence': 0.808, 'tempo': 126.935, 'type': 'audio_features', 'id': '6xp1u6ZEHXX8DxJIFFrVoP', 'uri': 'spotify:track:6xp1u6ZEHXX8DxJIFFrVoP', 'track_href': 'https://api.spotify.com/v1/tracks/6xp1u6ZEHXX8DxJIFFrVoP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6xp1u6ZEHXX8DxJIFFrVoP', 'duration_ms': 131000, 'time_signature': 4}",69,77,r&b,131000,2023-06-30
41,Happier (feat. Clementine Douglas),The Blessed Madonna,Happier (feat. Clementine Douglas),"{'danceability': 0.785, 'energy': 0.831, 'key': 0, 'loudness': -3.681, 'mode': 1, 'speechiness': 0.0444, 'acousticness': 0.0038, 'instrumentalness': 0.0105, 'liveness': 0.086, 'valence': 0.673, 'tempo': 126.056, 'type': 'audio_features', 'id': '1TcF5F10EN17vraisG1gQv', 'uri': 'spotify:track:1TcF5F10EN17vraisG1gQv', 'track_href': 'https://api.spotify.com/v1/tracks/1TcF5F10EN17vraisG1gQv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1TcF5F10EN17vraisG1gQv', 'duration_ms': 170359, 'time_signature': 4}",64,76,edm,170358,2024-02-02
42,Asking,Sonny Fodera,Asking,"{'danceability': 0.477, 'energy': 0.854, 'key': 4, 'loudness': -5.274, 'mode': 0, 'speechiness': 0.0896, 'acousticness': 0.0213, 'instrumentalness': 1.67e-05, 'liveness': 0.19, 'valence': 0.395, 'tempo': 126.965, 'type': 'audio_features', 'id': '4bz8Z7squfs2Yji2DwoujR', 'uri': 'spotify:track:4bz8Z7squfs2Yji2DwoujR', 'track_href': 'https://api.spotify.com/v1/tracks/4bz8Z7squfs2Yji2DwoujR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4bz8Z7squfs2Yji2DwoujR', 'duration_ms': 191591, 'time_signature': 4}",64,76,house,191590,2023-07-07
43,10:35,Tiësto,10:35,"{'danceability': 0.696, 'energy': 0.793, 'key': 8, 'loudness': -5.733, 'mode': 1, 'speechiness': 0.097, 'acousticness': 0.0683, 'instrumentalness': 3.78e-06, 'liveness': 0.18, 'valence': 0.698, 'tempo': 120.003, 'type': 'audio_features', 'id': '6BePGk3eCan4FqaW2X8Qy3', 'uri': 'spotify:track:6BePGk3eCan4FqaW2X8Qy3', 'track_href': 'https://api.spotify.com/v1/tracks/6BePGk3eCan4FqaW2X8Qy3', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6BePGk3eCan4FqaW2X8Qy3', 'duration_ms': 172253, 'time_signature': 4}",82,77,big room,172252,2022-11-03
44,Car Keys (Ayla),Alok,Car Keys (Ayla),"{'danceability': 0.719, 'energy': 0.959, 'key': 9, 'loudness': -5.29, 'mode': 0, 'speechiness': 0.125, 'acousticness': 0.341, 'instrumentalness': 0, 'liveness': 0.255, 'valence': 0.522, 'tempo': 126.031, 'type': 'audio_features', 'id': '00E0Z2jrF7reoHps4zcbWQ', 'uri': 'spotify:track:00E0Z2jrF7reoHps4zcbWQ', 'track_href': 'https://api.spotify.com/v1/tracks/00E0Z2jrF7reoHps4zcbWQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/00E0Z2jrF7reoHps4zcbWQ', 'duration_ms': 147212, 'time_signature': 4}",78,76,electro house,147211,2023-06-30
45,21 Reasons (feat. Ella Henderson),Nathan Dawe,21 Reasons (feat. Ella Henderson),"{'danceability': 0.621, 'energy': 0.785, 'key': 6, 'loudness': -4.499, 'mode': 1, 'speechiness': 0.11, 'acousticness': 0.0165, 'instrumentalness': 5.92e-06, 'liveness': 0.0512, 'valence': 0.779, 'tempo': 123.96, 'type': 'audio_features', 'id': '1RF02Cf80mTaeNXG2P2boR', 'uri': 'spotify:track:1RF02Cf80mTaeNXG2P2boR', 'track_href': 'https://api.spotify.com/v1/tracks/1RF02Cf80mTaeNXG2P2boR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1RF02Cf80mTaeNXG2P2boR', 'duration_ms': 155253, 'time_signature': 4}",62,76,pop dance,155253,2022-04-29
46,Crying On The Dancefloor,Sam Feldt,Crying On The Dancefloor,"{'danceability': 0.627, 'energy': 0.796, 'key': 10, 'loudness': -5.192, 'mode': 1, 'speechiness': 0.08, 'acousticness': 0.116, 'instrumentalness': 0, 'liveness': 0.109, 'valence': 0.33, 'tempo': 125.99, 'type': 'audio_features', 'id': '09rAJ1Q1NNJSaUKEW3X9P6', 'uri': 'spotify:track:09rAJ1Q1NNJSaUKEW3X9P6', 'track_href': 'https://api.spotify.com/v1/tracks/09rAJ1Q1NNJSaUKEW3X9P6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/09rAJ1Q1NNJSaUKEW3X9P6', 'duration_ms': 173009, 'time_signature': 4}",67,76,edm,173008,2023-03-17
47,Atmosphere,FISHER,Atmosphere,"{'danceability': 0.762, 'energy': 0.895, 'key': 8, 'loudness': -4.562, 'mode': 1, 'speechiness': 0.0737, 'acousticness': 0.00618, 'instrumentalness': 0.145, 'liveness': 0.203, 'valence': 0.755, 'tempo': 125.979, 'type': 'audio_features', 'id': '1aNUSKBe6UMyMk3pEu9ws7', 'uri': 'spotify:track:1aNUSKBe6UMyMk3pEu9ws7', 'track_href': 'https://api.spotify.com/v1/tracks/1aNUSKBe6UMyMk3pEu9ws7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1aNUSKBe6UMyMk3pEu9ws7', 'duration_ms': 182857, 'time_signature': 4}",72,76,australian house,182857,2023-08-11
48,Rainfall (Praise You),Tom Santa,Rainfall (Praise You),"{'danceability': 0.767, 'energy': 0.862, 'key': 5, 'loudness': -5.464, 'mode': 0, 'speechiness': 0.0606, 'acousticness': 0.14, 'instrumentalness': 0.0092, 'liveness': 0.252, 'valence': 0.509, 'tempo': 128.039, 'type': 'audio_features', 'id': '1M8t1j3Kv2qp97bdq5q4Vl', 'uri': 'spotify:track:1M8t1j3Kv2qp97bdq5q4Vl', 'track_href': 'https://api.spotify.com/v1/tracks/1M8t1j3Kv2qp97bdq5q4Vl', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1M8t1j3Kv2qp97bdq5q4Vl', 'duration_ms': 166570, 'time_signature': 4}",55,75,stutter house,166569,2022-02-18
49,Drifting,Tiësto,Drifting,"{'danceability': 0.625, 'energy': 0.951, 'key': 9, 'loudness': -4.866, 'mode': 0, 'speechiness': 0.0393, 'acousticness': 0.0718, 'instrumentalness': 0.585, 'liveness': 0.164, 'valence': 0.376, 'tempo': 130.001, 'type': 'audio_features', 'id': '4EmH2iRucAgCOnhuJRotUi', 'uri': 'spotify:track:4EmH2iRucAgCOnhuJRotUi', 'track_href': 'https://api.spotify.com/v1/tracks/4EmH2iRucAgCOnhuJRotUi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4EmH2iRucAgCOnhuJRotUi', 'duration_ms': 147692, 'time_signature': 4}",82,76,big room,147692,2023-06-22
50,Bad Memories (feat. Elley Duhé & FAST BOY),MEDUZA,Bad Memories (feat. Elley Duhé & FAST BOY),"{'danceability': 0.607, 'energy': 0.767, 'key': 5, 'loudness': -6.069, 'mode': 0, 'speechiness': 0.0474, 'acousticness': 0.118, 'instrumentalness': 0, 'liveness': 0.122, 'valence': 0.662, 'tempo': 123.998, 'type': 'audio_features', 'id': '3rb0tMq42WfggucPm0HHkA', 'uri': 'spotify:track:3rb0tMq42WfggucPm0HHkA', 'track_href': 'https://api.spotify.com/v1/tracks/3rb0tMq42WfggucPm0HHkA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3rb0tMq42WfggucPm0HHkA', 'duration_ms': 148629, 'time_signature': 3}",72,75,edm,148629,2022-07-22
51,REACT,Switch Disco,REACT,"{'danceability': 0.737, 'energy': 0.899, 'key': 6, 'loudness': -3.189, 'mode': 0, 'speechiness': 0.0556, 'acousticness': 0.0329, 'instrumentalness': 0, 'liveness': 0.186, 'valence': 0.358, 'tempo': 125.992, 'type': 'audio_features', 'id': '1UPHCP5YeVfele4DMbdGyi', 'uri': 'spotify:track:1UPHCP5YeVfele4DMbdGyi', 'track_href': 'https://api.spotify.com/v1/tracks/1UPHCP5YeVfele4DMbdGyi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1UPHCP5YeVfele4DMbdGyi', 'duration_ms': 201146, 'time_signature': 4}",59,75,,201145,2023-01-13
52,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry,OUT OUT (feat. Charli XCX & Saweetie),"{'danceability': 0.787, 'energy': 0.833, 'key': 8, 'loudness': -4.403, 'mode': 1, 'speechiness': 0.0478, 'acousticness': 0.018, 'instrumentalness': 0.00747, 'liveness': 0.0374, 'valence': 0.796, 'tempo': 123.97, 'type': 'audio_features', 'id': '6Dy1jexKYriXAVG6evyUTJ', 'uri': 'spotify:track:6Dy1jexKYriXAVG6evyUTJ', 'track_href': 'https://api.spotify.com/v1/tracks/6Dy1jexKYriXAVG6evyUTJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Dy1jexKYriXAVG6evyUTJ', 'duration_ms': 162604, 'time_signature': 4}",68,75,dance pop,162603,2021-08-13
53,One in a Million,Bebe Rexha,One in a Million,"{'danceability': 0.454, 'energy': 0.931, 'key': 11, 'loudness': -4.083, 'mode': 1, 'speechiness': 0.0321, 'acousticness': 0.238, 'instrumentalness': 0.000623, 'liveness': 0.289, 'valence': 0.462, 'tempo': 137.945, 'type': 'audio_features', 'id': '3YfGTvsTAWGC2lgoDOikUz', 'uri': 'spotify:track:3YfGTvsTAWGC2lgoDOikUz', 'track_href': 'https://api.spotify.com/v1/tracks/3YfGTvsTAWGC2lgoDOikUz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3YfGTvsTAWGC2lgoDOikUz', 'duration_ms': 160530, 'time_signature': 4}",76,75,dance pop,160529,2023-08-04
54,Disconnect,Becky Hill,Disconnect,"{'danceability': 0.521, 'energy': 0.963, 'key': 0, 'loudness': -0.686, 'mode': 1, 'speechiness': 0.0867, 'acousticness': 0.00472, 'instrumentalness': 0.000111, 'liveness': 0.112, 'valence': 0.404, 'tempo': 174.992, 'type': 'audio_features', 'id': '602d2gJewoiF1FivuOMMwE', 'uri': 'spotify:track:602d2gJewoiF1FivuOMMwE', 'track_href': 'https://api.spotify.com/v1/tracks/602d2gJewoiF1FivuOMMwE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/602d2gJewoiF1FivuOMMwE', 'duration_ms': 164914, 'time_signature': 4}",71,75,pop dance,164914,2023-07-14
55,Drums (Feat. Kim Petras),James Hype,Drums (Feat. Kim Petras),"{'danceability': 0.792, 'energy': 0.827, 'key': 5, 'loudness': -5.382, 'mode': 0, 'speechiness': 0.0363, 'acousticness': 0.0178, 'instrumentalness': 0.00326, 'liveness': 0.096, 'valence': 0.47, 'tempo': 128.014, 'type': 'audio_features', 'id': '4AFlChQQJbB1MOCgOiiyYc', 'uri': 'spotify:track:4AFlChQQJbB1MOCgOiiyYc', 'track_href': 'https://api.spotify.com/v1/tracks/4AFlChQQJbB1MOCgOiiyYc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4AFlChQQJbB1MOCgOiiyYc', 'duration_ms': 152400, 'time_signature': 4}",67,75,deep groove house,152400,2023-10-06
56,Feeling Good,Hypaton,Feeling Good,"{'danceability': 0.598, 'energy': 0.985, 'key': 10, 'loudness': -5.532, 'mode': 0, 'speechiness': 0.0997, 'acousticness': 0.0379, 'instrumentalness': 0.0841, 'liveness': 0.139, 'valence': 0.0357, 'tempo': 126.019, 'type': 'audio_features', 'id': '2rtkijCiF44Uy4EqBhOsQP', 'uri': 'spotify:track:2rtkijCiF44Uy4EqBhOsQP', 'track_href': 'https://api.spotify.com/v1/tracks/2rtkijCiF44Uy4EqBhOsQP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2rtkijCiF44Uy4EqBhOsQP', 'duration_ms': 203307, 'time_signature': 4}",62,75,,203307,2024-04-12
57,Hold Me Closer,Elton John,Hold Me Closer,"{'danceability': 0.667, 'energy': 0.75, 'key': 0, 'loudness': -4.602, 'mode': 1, 'speechiness': 0.0906, 'acousticness': 0.0746, 'instrumentalness': 0.000198, 'liveness': 0.197, 'valence': 0.486, 'tempo': 126.041, 'type': 'audio_features', 'id': '72yP0DUlWPyH8P7IoxskwN', 'uri': 'spotify:track:72yP0DUlWPyH8P7IoxskwN', 'track_href': 'https://api.spotify.com/v1/tracks/72yP0DUlWPyH8P7IoxskwN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/72yP0DUlWPyH8P7IoxskwN', 'duration_ms': 202246, 'time_signature': 4}",79,74,glam rock,202245,2022-08-26
58,Be The One,Eli Brown,Be The One,"{'danceability': 0.651, 'energy': 0.932, 'key': 0, 'loudness': -5.074, 'mode': 1, 'speechiness': 0.0419, 'acousticness': 0.0053, 'instrumentalness': 0.156, 'liveness': 0.104, 'valence': 0.578, 'tempo': 135.98, 'type': 'audio_features', 'id': '1cQld05IcUDw3RCFt7uymW', 'uri': 'spotify:track:1cQld05IcUDw3RCFt7uymW', 'track_href': 'https://api.spotify.com/v1/tracks/1cQld05IcUDw3RCFt7uymW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1cQld05IcUDw3RCFt7uymW', 'duration_ms': 169853, 'time_signature': 4}",58,74,house,169852,2023-03-31
59,All Night Long,Kungs,All Night Long,"{'danceability': 0.704, 'energy': 0.919, 'key': 1, 'loudness': -4.142, 'mode': 0, 'speechiness': 0.0546, 'acousticness': 0.174, 'instrumentalness': 0.00787, 'liveness': 0.0831, 'valence': 0.45, 'tempo': 126.044, 'type': 'audio_features', 'id': '1vQWFjEC34DHNXrRTFjDxe', 'uri': 'spotify:track:1vQWFjEC34DHNXrRTFjDxe', 'track_href': 'https://api.spotify.com/v1/tracks/1vQWFjEC34DHNXrRTFjDxe', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1vQWFjEC34DHNXrRTFjDxe', 'duration_ms': 178935, 'time_signature': 4}",68,74,edm,178935,2024-01-19
60,Beggin',Chris Lake,Beggin',"{'danceability': 0.801, 'energy': 0.691, 'key': 8, 'loudness': -5.971, 'mode': 0, 'speechiness': 0.051, 'acousticness': 0.161, 'instrumentalness': 0.298, 'liveness': 0.119, 'valence': 0.715, 'tempo': 125.976, 'type': 'audio_features', 'id': '74nEGIzIefJhJ5qX7NeIAz', 'uri': 'spotify:track:74nEGIzIefJhJ5qX7NeIAz', 'track_href': 'https://api.spotify.com/v1/tracks/74nEGIzIefJhJ5qX7NeIAz', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/74nEGIzIefJhJ5qX7NeIAz', 'duration_ms': 183397, 'time_signature': 4}",66,74,bass house,183397,2023-04-20
61,Mwaki - Tiësto's VIP Mix,Zerb,Mwaki (Tiësto's VIP Mix),"{'danceability': 0.689, 'energy': 0.897, 'key': 7, 'loudness': -6.422, 'mode': 0, 'speechiness': 0.041, 'acousticness': 0.0281, 'instrumentalness': 0.0147, 'liveness': 0.119, 'valence': 0.38, 'tempo': 127.993, 'type': 'audio_features', 'id': '3bYSuNFC8UqtpTRKBcDtZf', 'uri': 'spotify:track:3bYSuNFC8UqtpTRKBcDtZf', 'track_href': 'https://api.spotify.com/v1/tracks/3bYSuNFC8UqtpTRKBcDtZf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3bYSuNFC8UqtpTRKBcDtZf', 'duration_ms': 160439, 'time_signature': 4}",69,73,,160439,2023-12-29
62,Weak,Vintage Culture,Weak,"{'danceability': 0.829, 'energy': 0.682, 'key': 10, 'loudness': -8.029, 'mode': 0, 'speechiness': 0.0702, 'acousticness': 0.0472, 'instrumentalness': 0.00848, 'liveness': 0.091, 'valence': 0.451, 'tempo': 123.034, 'type': 'audio_features', 'id': '62gzfhHi2supfHWfi6iHbA', 'uri': 'spotify:track:62gzfhHi2supfHWfi6iHbA', 'track_href': 'https://api.spotify.com/v1/tracks/62gzfhHi2supfHWfi6iHbA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/62gzfhHi2supfHWfi6iHbA', 'duration_ms': 202561, 'time_signature': 4}",69,73,brazilian edm,202560,2024-01-19
63,Prada (feat. D-Block Europe) - Valexus Remix,cassö,Prada (feat. D-Block Europe) [Valexus Remix],"{'danceability': 0.67, 'energy': 0.748, 'key': 1, 'loudness': -11.441, 'mode': 1, 'speechiness': 0.123, 'acousticness': 0.0236, 'instrumentalness': 0.00874, 'liveness': 0.106, 'valence': 0.557, 'tempo': 153.938, 'type': 'audio_features', 'id': '1hmI7H4W0ChPH6vfa9i2CQ', 'uri': 'spotify:track:1hmI7H4W0ChPH6vfa9i2CQ', 'track_href': 'https://api.spotify.com/v1/tracks/1hmI7H4W0ChPH6vfa9i2CQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1hmI7H4W0ChPH6vfa9i2CQ', 'duration_ms': 135126, 'time_signature': 4}",70,73,hypertechno,135125,2023-09-08
64,Giving Me,Jazzy,Giving Me,"{'danceability': 0.736, 'energy': 0.647, 'key': 7, 'loudness': -9.257, 'mode': 0, 'speechiness': 0.106, 'acousticness': 0.315, 'instrumentalness': 0.000137, 'liveness': 0.139, 'valence': 0.499, 'tempo': 127.065, 'type': 'audio_features', 'id': '1ACFweuuvf6MHtptObgreR', 'uri': 'spotify:track:1ACFweuuvf6MHtptObgreR', 'track_href': 'https://api.spotify.com/v1/tracks/1ACFweuuvf6MHtptObgreR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1ACFweuuvf6MHtptObgreR', 'duration_ms': 169000, 'time_signature': 4}",61,73,pop dance,169000,2023-03-10
65,Ascend,Dezko,Ascend,"{'danceability': 0.707, 'energy': 0.835, 'key': 8, 'loudness': -8.759, 'mode': 0, 'speechiness': 0.0418, 'acousticness': 0.601, 'instrumentalness': 0.791, 'liveness': 0.0933, 'valence': 0.0958, 'tempo': 120.009, 'type': 'audio_features', 'id': '199wv1uOJYZ1XyK8FTzwh2', 'uri': 'spotify:track:199wv1uOJYZ1XyK8FTzwh2', 'track_href': 'https://api.spotify.com/v1/tracks/199wv1uOJYZ1XyK8FTzwh2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/199wv1uOJYZ1XyK8FTzwh2', 'duration_ms': 200156, 'time_signature': 4}",54,72,,200156,2023-06-09
66,Edge of Seventeen,Wuki,Edge of Seventeen,"{'danceability': 0.708, 'energy': 0.909, 'key': 5, 'loudness': -5.999, 'mode': 0, 'speechiness': 0.0476, 'acousticness': 0.0324, 'instrumentalness': 0.527, 'liveness': 0.08, 'valence': 0.351, 'tempo': 127.997, 'type': 'audio_features', 'id': '5IFSvSEeCAvvBEQ85poqKB', 'uri': 'spotify:track:5IFSvSEeCAvvBEQ85poqKB', 'track_href': 'https://api.spotify.com/v1/tracks/5IFSvSEeCAvvBEQ85poqKB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5IFSvSEeCAvvBEQ85poqKB', 'duration_ms': 164043, 'time_signature': 4}",58,72,,164042,2022-10-21
67,Marianela (Que Pasa),HUGEL,Marianela (Que Pasa),"{'danceability': 0.818, 'energy': 0.885, 'key': 1, 'loudness': -4.184, 'mode': 1, 'speechiness': 0.0498, 'acousticness': 0.0353, 'instrumentalness': 0.00655, 'liveness': 0.0785, 'valence': 0.532, 'tempo': 124.041, 'type': 'audio_features', 'id': '5bZjb7xKqLqa58QiUBcVvl', 'uri': 'spotify:track:5bZjb7xKqLqa58QiUBcVvl', 'track_href': 'https://api.spotify.com/v1/tracks/5bZjb7xKqLqa58QiUBcVvl', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5bZjb7xKqLqa58QiUBcVvl', 'duration_ms': 145766, 'time_signature': 4}",67,72,deep house,145766,2022-11-25
68,Body Moving,Eliza Rose,Body Moving,"{'danceability': 0.788, 'energy': 0.906, 'key': 10, 'loudness': -5.863, 'mode': 0, 'speechiness': 0.0382, 'acousticness': 0.0222, 'instrumentalness': 0.00283, 'liveness': 0.0822, 'valence': 0.811, 'tempo': 128.004, 'type': 'audio_features', 'id': '5SFCEkybGYmmzKqewtDEaN', 'uri': 'spotify:track:5SFCEkybGYmmzKqewtDEaN', 'track_href': 'https://api.spotify.com/v1/tracks/5SFCEkybGYmmzKqewtDEaN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5SFCEkybGYmmzKqewtDEaN', 'duration_ms': 154216, 'time_signature': 4}",59,72,house,154215,2023-11-17
69,Pump It Up,Endor,Pump It Up,"{'danceability': 0.899, 'energy': 0.894, 'key': 1, 'loudness': -7.255, 'mode': 1, 'speechiness': 0.222, 'acousticness': 0.203, 'instrumentalness': 9.95e-05, 'liveness': 0.0606, 'valence': 0.654, 'tempo': 129.047, 'type': 'audio_features', 'id': '0GiwV6v3AgJfdu59tj719Y', 'uri': 'spotify:track:0GiwV6v3AgJfdu59tj719Y', 'track_href': 'https://api.spotify.com/v1/tracks/0GiwV6v3AgJfdu59tj719Y', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0GiwV6v3AgJfdu59tj719Y', 'duration_ms': 150635, 'time_signature': 4}",54,72,deep groove house,150635,2019-09-13
70,Kernkraft 400 (A Better Day),Topic,Kernkraft 400 (A Better Day),"{'danceability': 0.623, 'energy': 0.727, 'key': 11, 'loudness': -5.57, 'mode': 0, 'speechiness': 0.0562, 'acousticness': 0.184, 'instrumentalness': 2.02e-05, 'liveness': 0.309, 'valence': 0.4, 'tempo': 125.975, 'type': 'audio_features', 'id': '3kcKlOkQQEPVwxwljbGJ5p', 'uri': 'spotify:track:3kcKlOkQQEPVwxwljbGJ5p', 'track_href': 'https://api.spotify.com/v1/tracks/3kcKlOkQQEPVwxwljbGJ5p', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3kcKlOkQQEPVwxwljbGJ5p', 'duration_ms': 165800, 'time_signature': 4}",69,72,german dance,165800,2022-06-17
71,Rhyme Dust,MK,Rhyme Dust,"{'danceability': 0.925, 'energy': 0.561, 'key': 3, 'loudness': -8.675, 'mode': 1, 'speechiness': 0.176, 'acousticness': 0.0659, 'instrumentalness': 0.0271, 'liveness': 0.152, 'valence': 0.721, 'tempo': 128.034, 'type': 'audio_features', 'id': '59QDyqLww2pxyg9ijOPO7f', 'uri': 'spotify:track:59QDyqLww2pxyg9ijOPO7f', 'track_href': 'https://api.spotify.com/v1/tracks/59QDyqLww2pxyg9ijOPO7f', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/59QDyqLww2pxyg9ijOPO7f', 'duration_ms': 181365, 'time_signature': 4}",65,72,house,181364,2023-02-24
72,Praise The Lord (Da Shine) (feat. Skepta) - Durdenhauer Edit,Durdenhauer,Praise The Lord (Da Shine) (feat. Skepta) [Durdenhauer Edit],"{'danceability': 0.803, 'energy': 0.889, 'key': 8, 'loudness': -6.545, 'mode': 1, 'speechiness': 0.0439, 'acousticness': 0.189, 'instrumentalness': 0.653, 'liveness': 0.13, 'valence': 0.876, 'tempo': 147.983, 'type': 'audio_features', 'id': '7jQkiAaa4XYYsPH3rcfcWo', 'uri': 'spotify:track:7jQkiAaa4XYYsPH3rcfcWo', 'track_href': 'https://api.spotify.com/v1/tracks/7jQkiAaa4XYYsPH3rcfcWo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7jQkiAaa4XYYsPH3rcfcWo', 'duration_ms': 163515, 'time_signature': 4}",56,72,hypertechno,163515,2022-11-18
73,Sunshine (My Girl),Wuki,Sunshine (My Girl),"{'danceability': 0.871, 'energy': 0.765, 'key': 0, 'loudness': -4.602, 'mode': 1, 'speechiness': 0.116, 'acousticness': 0.00742, 'instrumentalness': 0.000196, 'liveness': 0.0953, 'valence': 0.596, 'tempo': 128.087, 'type': 'audio_features', 'id': '2bI6KAUqXeIXGAEEvup8ri', 'uri': 'spotify:track:2bI6KAUqXeIXGAEEvup8ri', 'track_href': 'https://api.spotify.com/v1/tracks/2bI6KAUqXeIXGAEEvup8ri', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2bI6KAUqXeIXGAEEvup8ri', 'duration_ms': 131250, 'time_signature': 4}",58,72,,131250,2023-09-01
74,BOTH,Tiësto,BOTH,"{'danceability': 0.69, 'energy': 0.933, 'key': 5, 'loudness': -3.099, 'mode': 0, 'speechiness': 0.0832, 'acousticness': 0.0252, 'instrumentalness': 2.51e-05, 'liveness': 0.493, 'valence': 0.523, 'tempo': 119.987, 'type': 'audio_features', 'id': '7mobUfp1aL8A6CdugCMWft', 'uri': 'spotify:track:7mobUfp1aL8A6CdugCMWft', 'track_href': 'https://api.spotify.com/v1/tracks/7mobUfp1aL8A6CdugCMWft', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7mobUfp1aL8A6CdugCMWft', 'duration_ms': 188000, 'time_signature': 4}",82,72,big room,188000,2023-08-29
75,Ray Of Solar,Swedish House Mafia,Ray Of Solar,"{'danceability': 0.526, 'energy': 0.822, 'key': 6, 'loudness': -5.137, 'mode': 0, 'speechiness': 0.0493, 'acousticness': 0.0324, 'instrumentalness': 6.18e-06, 'liveness': 0.143, 'valence': 0.0382, 'tempo': 134.991, 'type': 'audio_features', 'id': '5Y2n6pW4Vqr4Mzkd9V4Uk8', 'uri': 'spotify:track:5Y2n6pW4Vqr4Mzkd9V4Uk8', 'track_href': 'https://api.spotify.com/v1/tracks/5Y2n6pW4Vqr4Mzkd9V4Uk8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Y2n6pW4Vqr4Mzkd9V4Uk8', 'duration_ms': 241793, 'time_signature': 4}",71,71,edm,241793,2023-08-04
