,track,artist,album,other,artist pop,track pop,track genre,duration,release date
38,drivers license,Olivia Rodrigo,drivers license,"{'danceability': 0.585, 'energy': 0.436, 'key': 10, 'loudness': -8.761, 'mode': 1, 'speechiness': 0.0601, 'acousticness': 0.721, 'instrumentalness': 1.31e-05, 'liveness': 0.105, 'valence': 0.132, 'tempo': 143.874, 'type': 'audio_features', 'id': '7lPN2DXiMsVn7XUKtOW1CS', 'uri': 'spotify:track:7lPN2DXiMsVn7XUKtOW1CS', 'track_href': 'https://api.spotify.com/v1/tracks/7lPN2DXiMsVn7XUKtOW1CS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7lPN2DXiMsVn7XUKtOW1CS', 'duration_ms': 242014, 'time_signature': 4}",86,24,pop,242013,2021-01-08
39,My Way,Calvin Harris,My Way,"{'danceability': 0.818, 'energy': 0.913, 'key': 4, 'loudness': -3.06, 'mode': 0, 'speechiness': 0.0426, 'acousticness': 0.093, 'instrumentalness': 3.69e-05, 'liveness': 0.161, 'valence': 0.536, 'tempo': 119.986, 'type': 'audio_features', 'id': '1vvNmPOiUuyCbgWmtc6yfm', 'uri': 'spotify:track:1vvNmPOiUuyCbgWmtc6yfm', 'track_href': 'https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm', 'duration_ms': 219160, 'time_signature': 4}",83,80,dance pop,219159,2016-09-16
40,2002,Anne-Marie,Speak Your Mind (Deluxe),"{'danceability': 0.697, 'energy': 0.683, 'key': 1, 'loudness': -2.881, 'mode': 0, 'speechiness': 0.117, 'acousticness': 0.0372, 'instrumentalness': 0, 'liveness': 0.137, 'valence': 0.603, 'tempo': 96.133, 'type': 'audio_features', 'id': '6SFStUDQZNaGPKWOx9ZiJB', 'uri': 'spotify:track:6SFStUDQZNaGPKWOx9ZiJB', 'track_href': 'https://api.spotify.com/v1/tracks/6SFStUDQZNaGPKWOx9ZiJB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6SFStUDQZNaGPKWOx9ZiJB', 'duration_ms': 186987, 'time_signature': 4}",74,0,pop,186986,2018-04-27
41,Timber,Pitbull,Global Warming: Meltdown (Deluxe Version),"{'danceability': 0.589, 'energy': 0.966, 'key': 11, 'loudness': -4.106, 'mode': 1, 'speechiness': 0.0972, 'acousticness': 0.03, 'instrumentalness': 0, 'liveness': 0.147, 'valence': 0.802, 'tempo': 129.983, 'type': 'audio_features', 'id': '3tgZ9vmhuAY9wEoNUJskzV', 'uri': 'spotify:track:3tgZ9vmhuAY9wEoNUJskzV', 'track_href': 'https://api.spotify.com/v1/tracks/3tgZ9vmhuAY9wEoNUJskzV', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3tgZ9vmhuAY9wEoNUJskzV', 'duration_ms': 204200, 'time_signature': 4}",81,65,dance pop,204200,2012
42,Faded,Alan Walker,Faded,"{'danceability': 0.589, 'energy': 0.651, 'key': 6, 'loudness': -5.097, 'mode': 1, 'speechiness': 0.0306, 'acousticness': 0.0291, 'instrumentalness': 3.2e-06, 'liveness': 0.111, 'valence': 0.166, 'tempo': 90.011, 'type': 'audio_features', 'id': '7gHs73wELdeycvS48JfIos', 'uri': 'spotify:track:7gHs73wELdeycvS48JfIos', 'track_href': 'https://api.spotify.com/v1/tracks/7gHs73wELdeycvS48JfIos', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7gHs73wELdeycvS48JfIos', 'duration_ms': 212627, 'time_signature': 4}",77,71,electro house,212626,2015-12-04
43,"Flashlight (Sweet Life Mix) - From ""Pitch Perfect 2"" Soundtrack",Hailee Steinfeld,Pitch Perfect 2 - Special Edition (Original Motion Picture Soundtrack),"{'danceability': 0.517, 'energy': 0.623, 'key': 3, 'loudness': -6.35, 'mode': 1, 'speechiness': 0.0715, 'acousticness': 0.327, 'instrumentalness': 0, 'liveness': 0.127, 'valence': 0.278, 'tempo': 148.045, 'type': 'audio_features', 'id': '6W5RmgWh46p9RQ4LDezHKE', 'uri': 'spotify:track:6W5RmgWh46p9RQ4LDezHKE', 'track_href': 'https://api.spotify.com/v1/tracks/6W5RmgWh46p9RQ4LDezHKE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6W5RmgWh46p9RQ4LDezHKE', 'duration_ms': 178320, 'time_signature': 4}",65,56,pop,178320,2015-05-12
44,Don't Stop Believin',Journey,Flash Back Internacional,"{'danceability': 0.49, 'energy': 0.723, 'key': 4, 'loudness': -9.699, 'mode': 1, 'speechiness': 0.0408, 'acousticness': 0.242, 'instrumentalness': 0, 'liveness': 0.371, 'valence': 0.485, 'tempo': 119.022, 'type': 'audio_features', 'id': '3DtK601PJiNPe8COo67unB', 'uri': 'spotify:track:3DtK601PJiNPe8COo67unB', 'track_href': 'https://api.spotify.com/v1/tracks/3DtK601PJiNPe8COo67unB', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3DtK601PJiNPe8COo67unB', 'duration_ms': 249653, 'time_signature': 4}",71,47,album rock,249653,2018-04-27
45,Fight Song,Rachel Platten,Wildfire,"{'danceability': 0.564, 'energy': 0.714, 'key': 7, 'loudness': -4.987, 'mode': 1, 'speechiness': 0.129, 'acousticness': 0.0549, 'instrumentalness': 0, 'liveness': 0.155, 'valence': 0.33, 'tempo': 175.924, 'type': 'audio_features', 'id': '37f4ITSlgPX81ad2EvmVQr', 'uri': 'spotify:track:37f4ITSlgPX81ad2EvmVQr', 'track_href': 'https://api.spotify.com/v1/tracks/37f4ITSlgPX81ad2EvmVQr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/37f4ITSlgPX81ad2EvmVQr', 'duration_ms': 204013, 'time_signature': 4}",58,76,post-teen pop,204013,2016-01-01
46,Giant (with Rag'n'Bone Man),Calvin Harris,Giant (with Rag'n'Bone Man),"{'danceability': 0.807, 'energy': 0.887, 'key': 1, 'loudness': -4.311, 'mode': 0, 'speechiness': 0.0361, 'acousticness': 0.016, 'instrumentalness': 0.000503, 'liveness': 0.0811, 'valence': 0.606, 'tempo': 122.015, 'type': 'audio_features', 'id': '5itOtNx0WxtJmi1TQ3RuRd', 'uri': 'spotify:track:5itOtNx0WxtJmi1TQ3RuRd', 'track_href': 'https://api.spotify.com/v1/tracks/5itOtNx0WxtJmi1TQ3RuRd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5itOtNx0WxtJmi1TQ3RuRd', 'duration_ms': 229184, 'time_signature': 4}",83,70,dance pop,229184,2019-01-11
47,Dance Monkey,Tones And I,Dance Monkey,"{'danceability': 0.824, 'energy': 0.592, 'key': 6, 'loudness': -6.4, 'mode': 0, 'speechiness': 0.0969, 'acousticness': 0.693, 'instrumentalness': 0.000158, 'liveness': 0.178, 'valence': 0.54, 'tempo': 98.074, 'type': 'audio_features', 'id': '421leiR6jKlH5KDdwLYrOs', 'uri': 'spotify:track:421leiR6jKlH5KDdwLYrOs', 'track_href': 'https://api.spotify.com/v1/tracks/421leiR6jKlH5KDdwLYrOs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/421leiR6jKlH5KDdwLYrOs', 'duration_ms': 209755, 'time_signature': 4}",67,0,australian pop,209754,2019-05-10
48,I'll Be There,Jess Glynne,Always In Between (Deluxe),"{'danceability': 0.627, 'energy': 0.858, 'key': 7, 'loudness': -3.116, 'mode': 1, 'speechiness': 0.0394, 'acousticness': 0.0288, 'instrumentalness': 0, 'liveness': 0.199, 'valence': 0.399, 'tempo': 100.074, 'type': 'audio_features', 'id': '73FebDuELlAEinHw1xWJCZ', 'uri': 'spotify:track:73FebDuELlAEinHw1xWJCZ', 'track_href': 'https://api.spotify.com/v1/tracks/73FebDuELlAEinHw1xWJCZ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/73FebDuELlAEinHw1xWJCZ', 'duration_ms': 194387, 'time_signature': 4}",70,0,dance pop,194386,2018-10-12
49,Hall of Fame (feat. will.i.am),The Script,#3 Deluxe Version,"{'danceability': 0.421, 'energy': 0.873, 'key': 10, 'loudness': -4.343, 'mode': 1, 'speechiness': 0.0564, 'acousticness': 0.0654, 'instrumentalness': 0, 'liveness': 0.123, 'valence': 0.629, 'tempo': 84.786, 'type': 'audio_features', 'id': '7wMq5n8mYSKlQIGECKUgTX', 'uri': 'spotify:track:7wMq5n8mYSKlQIGECKUgTX', 'track_href': 'https://api.spotify.com/v1/tracks/7wMq5n8mYSKlQIGECKUgTX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7wMq5n8mYSKlQIGECKUgTX', 'duration_ms': 202533, 'time_signature': 4}",72,83,celtic rock,202533,2012-09-10
50,Classic,MKTO,MKTO,"{'danceability': 0.72, 'energy': 0.791, 'key': 1, 'loudness': -4.689, 'mode': 1, 'speechiness': 0.124, 'acousticness': 0.0384, 'instrumentalness': 0, 'liveness': 0.157, 'valence': 0.756, 'tempo': 102.071, 'type': 'audio_features', 'id': '6FE2iI43OZnszFLuLtvvmg', 'uri': 'spotify:track:6FE2iI43OZnszFLuLtvvmg', 'track_href': 'https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg', 'duration_ms': 175427, 'time_signature': 4}",63,83,pop,175426,2012
51,Came Here For Love,Sigala,Pitch Perfect 3 (Original Motion Picture Soundtrack - Special Edition),"{'danceability': 0.686, 'energy': 0.829, 'key': 6, 'loudness': -4.513, 'mode': 1, 'speechiness': 0.0457, 'acousticness': 0.0243, 'instrumentalness': 0, 'liveness': 0.106, 'valence': 0.713, 'tempo': 125.009, 'type': 'audio_features', 'id': '15kXTVQeKBkKvJe2KhiqRC', 'uri': 'spotify:track:15kXTVQeKBkKvJe2KhiqRC', 'track_href': 'https://api.spotify.com/v1/tracks/15kXTVQeKBkKvJe2KhiqRC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/15kXTVQeKBkKvJe2KhiqRC', 'duration_ms': 203651, 'time_signature': 4}",65,0,dance pop,203651,2018-03-02
52,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,The Heist,"{'danceability': 0.641, 'energy': 0.922, 'key': 2, 'loudness': -4.457, 'mode': 1, 'speechiness': 0.0786, 'acousticness': 0.0291, 'instrumentalness': 0, 'liveness': 0.0862, 'valence': 0.847, 'tempo': 146.078, 'type': 'audio_features', 'id': '3bidbhpOYeV4knp8AIu8Xn', 'uri': 'spotify:track:3bidbhpOYeV4knp8AIu8Xn', 'track_href': 'https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3bidbhpOYeV4knp8AIu8Xn', 'duration_ms': 258343, 'time_signature': 4}",60,80,,258342,2012-10-09
53,I Will Wait,Mumford & Sons,Babel,"{'danceability': 0.486, 'energy': 0.769, 'key': 1, 'loudness': -5.14, 'mode': 1, 'speechiness': 0.0341, 'acousticness': 0.0119, 'instrumentalness': 0.00832, 'liveness': 0.197, 'valence': 0.393, 'tempo': 131.286, 'type': 'audio_features', 'id': '7AwvxYLlFmdoz0hQgyKtNU', 'uri': 'spotify:track:7AwvxYLlFmdoz0hQgyKtNU', 'track_href': 'https://api.spotify.com/v1/tracks/7AwvxYLlFmdoz0hQgyKtNU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7AwvxYLlFmdoz0hQgyKtNU', 'duration_ms': 276720, 'time_signature': 4}",68,0,modern folk rock,276720,2012-09-21
54,Roar,Katy Perry,PRISM (Deluxe),"{'danceability': 0.671, 'energy': 0.771, 'key': 7, 'loudness': -4.821, 'mode': 0, 'speechiness': 0.0316, 'acousticness': 0.00492, 'instrumentalness': 7.28e-06, 'liveness': 0.354, 'valence': 0.436, 'tempo': 90.003, 'type': 'audio_features', 'id': '6F5c58TMEs1byxUstkzVeM', 'uri': 'spotify:track:6F5c58TMEs1byxUstkzVeM', 'track_href': 'https://api.spotify.com/v1/tracks/6F5c58TMEs1byxUstkzVeM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6F5c58TMEs1byxUstkzVeM', 'duration_ms': 223546, 'time_signature': 4}",81,72,pop,223546,2013-10-18
55,High Hopes,Panic! At The Disco,High Hopes on Saturday Night,"{'danceability': 0.519, 'energy': 0.908, 'key': 5, 'loudness': -2.733, 'mode': 1, 'speechiness': 0.0669, 'acousticness': 0.22, 'instrumentalness': 0, 'liveness': 0.0673, 'valence': 0.702, 'tempo': 164.061, 'type': 'audio_features', 'id': '2djdCbLj1pzRmrDNe7PkW2', 'uri': 'spotify:track:2djdCbLj1pzRmrDNe7PkW2', 'track_href': 'https://api.spotify.com/v1/tracks/2djdCbLj1pzRmrDNe7PkW2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2djdCbLj1pzRmrDNe7PkW2', 'duration_ms': 192133, 'time_signature': 4}",74,44,modern rock,192133,2018-05-23
56,Call Me Maybe,Carly Rae Jepsen,Kiss,"{'danceability': 0.782, 'energy': 0.58, 'key': 7, 'loudness': -6.548, 'mode': 1, 'speechiness': 0.0407, 'acousticness': 0.0114, 'instrumentalness': 2.28e-06, 'liveness': 0.108, 'valence': 0.66, 'tempo': 120.021, 'type': 'audio_features', 'id': '20I6sIOMTCkB6w7ryavxtO', 'uri': 'spotify:track:20I6sIOMTCkB6w7ryavxtO', 'track_href': 'https://api.spotify.com/v1/tracks/20I6sIOMTCkB6w7ryavxtO', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/20I6sIOMTCkB6w7ryavxtO', 'duration_ms': 193400, 'time_signature': 4}",69,83,canadian pop,193400,2012-01-01
57,Wake Me Up,Avicii,True,"{'danceability': 0.532, 'energy': 0.783, 'key': 2, 'loudness': -5.697, 'mode': 1, 'speechiness': 0.0523, 'acousticness': 0.0038, 'instrumentalness': 0.0012, 'liveness': 0.161, 'valence': 0.643, 'tempo': 124.08, 'type': 'audio_features', 'id': '0nrRP2bk19rLc0orkWPQk2', 'uri': 'spotify:track:0nrRP2bk19rLc0orkWPQk2', 'track_href': 'https://api.spotify.com/v1/tracks/0nrRP2bk19rLc0orkWPQk2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0nrRP2bk19rLc0orkWPQk2', 'duration_ms': 247427, 'time_signature': 4}",78,86,dance pop,247426,2013-01-01
58,The Box,Roddy Ricch,Please Excuse Me for Being Antisocial,"{'danceability': 0.896, 'energy': 0.586, 'key': 10, 'loudness': -6.687, 'mode': 0, 'speechiness': 0.0559, 'acousticness': 0.104, 'instrumentalness': 0, 'liveness': 0.79, 'valence': 0.642, 'tempo': 116.971, 'type': 'audio_features', 'id': '0nbXyq5TXYPCO7pr3N8S4I', 'uri': 'spotify:track:0nbXyq5TXYPCO7pr3N8S4I', 'track_href': 'https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I', 'duration_ms': 196653, 'time_signature': 4}",72,83,melodic rap,196652,2019-12-06
59,drivers license,Olivia Rodrigo,drivers license,"{'danceability': 0.575, 'energy': 0.425, 'key': 10, 'loudness': -8.821, 'mode': 1, 'speechiness': 0.055, 'acousticness': 0.739, 'instrumentalness': 1.48e-05, 'liveness': 0.112, 'valence': 0.15, 'tempo': 144.004, 'type': 'audio_features', 'id': '4dnmtQPnXU993aEUGp0bY8', 'uri': 'spotify:track:4dnmtQPnXU993aEUGp0bY8', 'track_href': 'https://api.spotify.com/v1/tracks/4dnmtQPnXU993aEUGp0bY8', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4dnmtQPnXU993aEUGp0bY8', 'duration_ms': 242014, 'time_signature': 4}",86,17,pop,242013,2021-01-08
60,All I Want,Olivia Rodrigo,High School Musical: The Musical: The Series (Original Soundtrack),"{'danceability': 0.376, 'energy': 0.43, 'key': 0, 'loudness': -6.585, 'mode': 0, 'speechiness': 0.0328, 'acousticness': 0.0902, 'instrumentalness': 0, 'liveness': 0.0912, 'valence': 0.129, 'tempo': 77.599, 'type': 'audio_features', 'id': '1v6svH1Fyx9C1nIt1mA2DT', 'uri': 'spotify:track:1v6svH1Fyx9C1nIt1mA2DT', 'track_href': 'https://api.spotify.com/v1/tracks/1v6svH1Fyx9C1nIt1mA2DT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1v6svH1Fyx9C1nIt1mA2DT', 'duration_ms': 177323, 'time_signature': 3}",86,73,pop,177322,2020-01-10
61,Stronger (What Doesn't Kill You),Kelly Clarkson,Stronger (Deluxe Version),"{'danceability': 0.562, 'energy': 0.939, 'key': 0, 'loudness': -4.282, 'mode': 1, 'speechiness': 0.0475, 'acousticness': 0.046, 'instrumentalness': 0, 'liveness': 0.112, 'valence': 0.684, 'tempo': 116.044, 'type': 'audio_features', 'id': '1nInOsHbtotAmEOQhtvnzP', 'uri': 'spotify:track:1nInOsHbtotAmEOQhtvnzP', 'track_href': 'https://api.spotify.com/v1/tracks/1nInOsHbtotAmEOQhtvnzP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1nInOsHbtotAmEOQhtvnzP', 'duration_ms': 221947, 'time_signature': 4}",70,76,dance pop,221946,2011-10-24
62,Party In The U.S.A.,Miley Cyrus,The Time Of Our Lives (International Version),"{'danceability': 0.652, 'energy': 0.698, 'key': 10, 'loudness': -4.667, 'mode': 0, 'speechiness': 0.042, 'acousticness': 0.00112, 'instrumentalness': 0.000115, 'liveness': 0.0886, 'valence': 0.47, 'tempo': 96.021, 'type': 'audio_features', 'id': '3E7dfMvvCLUddWissuqMwr', 'uri': 'spotify:track:3E7dfMvvCLUddWissuqMwr', 'track_href': 'https://api.spotify.com/v1/tracks/3E7dfMvvCLUddWissuqMwr', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3E7dfMvvCLUddWissuqMwr', 'duration_ms': 202067, 'time_signature': 4}",81,82,pop,202066,2009-01-01
63,Up (feat. Demi Lovato),Olly Murs,Never Been Better (Expanded Edition),"{'danceability': 0.692, 'energy': 0.831, 'key': 9, 'loudness': -5.389, 'mode': 1, 'speechiness': 0.034, 'acousticness': 0.0146, 'instrumentalness': 0, 'liveness': 0.103, 'valence': 0.676, 'tempo': 114.972, 'type': 'audio_features', 'id': '1RidHM9BC4M8DpfSQ6YLJh', 'uri': 'spotify:track:1RidHM9BC4M8DpfSQ6YLJh', 'track_href': 'https://api.spotify.com/v1/tracks/1RidHM9BC4M8DpfSQ6YLJh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1RidHM9BC4M8DpfSQ6YLJh', 'duration_ms': 224294, 'time_signature': 4}",62,68,dance pop,224293,2014-11-24
64,Domino,Jessie J,Who You Are (Platinum Edition),"{'danceability': 0.758, 'energy': 0.557, 'key': 7, 'loudness': -4.568, 'mode': 1, 'speechiness': 0.034, 'acousticness': 0.0117, 'instrumentalness': 0, 'liveness': 0.0418, 'valence': 0.781, 'tempo': 126.986, 'type': 'audio_features', 'id': '2fQxE0jVrjNMT9oJAXtSJR', 'uri': 'spotify:track:2fQxE0jVrjNMT9oJAXtSJR', 'track_href': 'https://api.spotify.com/v1/tracks/2fQxE0jVrjNMT9oJAXtSJR', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2fQxE0jVrjNMT9oJAXtSJR', 'duration_ms': 231840, 'time_signature': 4}",68,76,dance pop,231840,2011-01-01
65,Price Tag,Jessie J,Who You Are (Platinum Edition),"{'danceability': 0.636, 'energy': 0.831, 'key': 5, 'loudness': -3.945, 'mode': 1, 'speechiness': 0.182, 'acousticness': 0.0294, 'instrumentalness': 3.85e-06, 'liveness': 0.272, 'valence': 0.668, 'tempo': 175.015, 'type': 'audio_features', 'id': '2fTsFCKRFQ5M0igJgabnLA', 'uri': 'spotify:track:2fTsFCKRFQ5M0igJgabnLA', 'track_href': 'https://api.spotify.com/v1/tracks/2fTsFCKRFQ5M0igJgabnLA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2fTsFCKRFQ5M0igJgabnLA', 'duration_ms': 223053, 'time_signature': 4}",68,75,dance pop,223053,2011-01-01
66,Bang Bang,Jessie J,Sweet Talker (Deluxe Version),"{'danceability': 0.706, 'energy': 0.786, 'key': 0, 'loudness': -3.417, 'mode': 0, 'speechiness': 0.091, 'acousticness': 0.26, 'instrumentalness': 0, 'liveness': 0.38, 'valence': 0.751, 'tempo': 150.028, 'type': 'audio_features', 'id': '0puf9yIluy9W0vpMEUoAnN', 'uri': 'spotify:track:0puf9yIluy9W0vpMEUoAnN', 'track_href': 'https://api.spotify.com/v1/tracks/0puf9yIluy9W0vpMEUoAnN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0puf9yIluy9W0vpMEUoAnN', 'duration_ms': 199387, 'time_signature': 4}",68,78,dance pop,199386,2014-10-10
67,TiK ToK,Kesha,Animal (Expanded Edition),"{'danceability': 0.755, 'energy': 0.837, 'key': 2, 'loudness': -2.718, 'mode': 0, 'speechiness': 0.142, 'acousticness': 0.0991, 'instrumentalness': 0, 'liveness': 0.289, 'valence': 0.714, 'tempo': 120.028, 'type': 'audio_features', 'id': '0HPD5WQqrq7wPWR7P7Dw1i', 'uri': 'spotify:track:0HPD5WQqrq7wPWR7P7Dw1i', 'track_href': 'https://api.spotify.com/v1/tracks/0HPD5WQqrq7wPWR7P7Dw1i', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0HPD5WQqrq7wPWR7P7Dw1i', 'duration_ms': 199693, 'time_signature': 4}",75,85,dance pop,199693,2010-01-01
68,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,Hands All Over (Revised International Standard version),"{'danceability': 0.722, 'energy': 0.761, 'key': 11, 'loudness': -4.46, 'mode': 0, 'speechiness': 0.0475, 'acousticness': 0.0119, 'instrumentalness': 0, 'liveness': 0.315, 'valence': 0.624, 'tempo': 128.046, 'type': 'audio_features', 'id': '7pYfyrMNPn3wtoCyqcTVoI', 'uri': 'spotify:track:7pYfyrMNPn3wtoCyqcTVoI', 'track_href': 'https://api.spotify.com/v1/tracks/7pYfyrMNPn3wtoCyqcTVoI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7pYfyrMNPn3wtoCyqcTVoI', 'duration_ms': 201493, 'time_signature': 4}",82,81,pop,201493,2010
69,What Makes You Beautiful,One Direction,Up All Night,"{'danceability': 0.726, 'energy': 0.787, 'key': 4, 'loudness': -2.494, 'mode': 1, 'speechiness': 0.0737, 'acousticness': 0.009, 'instrumentalness': 0, 'liveness': 0.0596, 'valence': 0.888, 'tempo': 124.99, 'type': 'audio_features', 'id': '4cluDES4hQEUhmXj6TXkSo', 'uri': 'spotify:track:4cluDES4hQEUhmXj6TXkSo', 'track_href': 'https://api.spotify.com/v1/tracks/4cluDES4hQEUhmXj6TXkSo', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4cluDES4hQEUhmXj6TXkSo', 'duration_ms': 199987, 'time_signature': 4}",81,85,boy band,199986,2012-05-25
70,Story of My Life,One Direction,Midnight Memories (Deluxe),"{'danceability': 0.6, 'energy': 0.663, 'key': 3, 'loudness': -5.802, 'mode': 1, 'speechiness': 0.0477, 'acousticness': 0.225, 'instrumentalness': 0, 'liveness': 0.119, 'valence': 0.286, 'tempo': 121.07, 'type': 'audio_features', 'id': '4nVBt6MZDDP6tRVdQTgxJg', 'uri': 'spotify:track:4nVBt6MZDDP6tRVdQTgxJg', 'track_href': 'https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg', 'duration_ms': 245493, 'time_signature': 4}",81,84,boy band,245493,2013-11-25
71,Drag Me Down,One Direction,Made In The A.M. (Deluxe Edition),"{'danceability': 0.731, 'energy': 0.703, 'key': 0, 'loudness': -5.672, 'mode': 0, 'speechiness': 0.0368, 'acousticness': 0.111, 'instrumentalness': 0, 'liveness': 0.0657, 'valence': 0.595, 'tempo': 138.111, 'type': 'audio_features', 'id': '2K87XMYnUMqLcX3zvtAF4G', 'uri': 'spotify:track:2K87XMYnUMqLcX3zvtAF4G', 'track_href': 'https://api.spotify.com/v1/tracks/2K87XMYnUMqLcX3zvtAF4G', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2K87XMYnUMqLcX3zvtAF4G', 'duration_ms': 192120, 'time_signature': 4}",81,81,boy band,192120,2015-11-13
72,Best Song Ever,One Direction,Midnight Memories (Deluxe),"{'danceability': 0.652, 'energy': 0.877, 'key': 1, 'loudness': -2.986, 'mode': 1, 'speechiness': 0.0465, 'acousticness': 0.0227, 'instrumentalness': 0, 'liveness': 0.0789, 'valence': 0.486, 'tempo': 118.491, 'type': 'audio_features', 'id': '5T7ZFtCcOgkpjxcuaeZbw0', 'uri': 'spotify:track:5T7ZFtCcOgkpjxcuaeZbw0', 'track_href': 'https://api.spotify.com/v1/tracks/5T7ZFtCcOgkpjxcuaeZbw0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5T7ZFtCcOgkpjxcuaeZbw0', 'duration_ms': 200107, 'time_signature': 4}",81,76,boy band,200106,2013-11-25
73,Counting Stars,OneRepublic,Native,"{'danceability': 0.663, 'energy': 0.706, 'key': 1, 'loudness': -4.972, 'mode': 0, 'speechiness': 0.0383, 'acousticness': 0.0654, 'instrumentalness': 0, 'liveness': 0.118, 'valence': 0.474, 'tempo': 122.013, 'type': 'audio_features', 'id': '2tpWsVSb9UEmDRxAl1zhX1', 'uri': 'spotify:track:2tpWsVSb9UEmDRxAl1zhX1', 'track_href': 'https://api.spotify.com/v1/tracks/2tpWsVSb9UEmDRxAl1zhX1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2tpWsVSb9UEmDRxAl1zhX1', 'duration_ms': 257267, 'time_signature': 4}",80,87,piano rock,257265,2013-01-01
74,Glad You Came,The Wanted,Battleground (Deluxe Edition),"{'danceability': 0.722, 'energy': 0.851, 'key': 7, 'loudness': -3.873, 'mode': 0, 'speechiness': 0.0639, 'acousticness': 0.0319, 'instrumentalness': 0, 'liveness': 0.108, 'valence': 0.452, 'tempo': 126.885, 'type': 'audio_features', 'id': '5yDL13y5giogKs2fSNf7sj', 'uri': 'spotify:track:5yDL13y5giogKs2fSNf7sj', 'track_href': 'https://api.spotify.com/v1/tracks/5yDL13y5giogKs2fSNf7sj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5yDL13y5giogKs2fSNf7sj', 'duration_ms': 197936, 'time_signature': 4}",60,78,boy band,197935,2011-01-01
75,"Writing's On The Wall - From ""Spectre"" Soundtrack",Sam Smith,Writing's On The Wall,"{'danceability': 0.261, 'energy': 0.302, 'key': 5, 'loudness': -8.19, 'mode': 0, 'speechiness': 0.0339, 'acousticness': 0.769, 'instrumentalness': 2.57e-06, 'liveness': 0.0863, 'valence': 0.0883, 'tempo': 81.418, 'type': 'audio_features', 'id': '1PWnAEQcbwQwK759otUbta', 'uri': 'spotify:track:1PWnAEQcbwQwK759otUbta', 'track_href': 'https://api.spotify.com/v1/tracks/1PWnAEQcbwQwK759otUbta', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1PWnAEQcbwQwK759otUbta', 'duration_ms': 278987, 'time_signature': 3}",80,65,pop,278987,2015-09-25
