,Unnamed: 0,track,artist,album,artist pop,track pop,track genre,duration,release date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
43,43,Thriller,Michael Jackson,Michael Jackson's This Is It,79,55,r&b,357493,2009-10-26,0.776,0.857,-4.943,0.0704,0.0913,0.000164,0.918,0.799,118.418
44,44,Billie Jean,Michael Jackson,Thriller 25 Super Deluxe Edition,79,79,r&b,293826,2008-02-08,0.92,0.654,-3.051,0.0401,0.0236,0.0153,0.036,0.847,117.046
45,45,Don't Stop 'Til You Get Enough,Michael Jackson,Off the Wall,79,75,r&b,365466,1979-08-10,0.878,0.821,-9.875,0.089,0.126,0.0461,0.183,0.947,118.881
46,46,Rock with You - Single Version,Michael Jackson,Off the Wall,79,79,r&b,220626,1979-08-10,0.808,0.535,-12.521,0.0353,0.179,9.91e-05,0.158,0.848,114.031
47,47,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,The Ultimate Collection: Four Tops,60,0,classic soul,165866,1997-01-01,0.703,0.807,-2.988,0.0282,0.112,0,0.0804,0.967,127.666
48,48,"Sugar, Sugar",The Archies,"The Very Best Of ""The Archies""",54,64,bubblegum pop,167186,2007-11-07,0.736,0.871,-2.786,0.0278,0.466,0,0.108,0.967,122.395
49,49,Don't You Write Her Off,"McGuinn, Clark & Hillman","McGuinn, Clark & Hillman",11,26,country rock,198466,1979-01-01,0.63,0.381,-14.983,0.0346,0.0322,1.39e-06,0.0682,0.945,96.471
50,50,Happy Together,The Turtles,Happy Together,57,77,bubblegum pop,176293,1967,0.584,0.367,-9.638,0.0328,0.55,1.38e-05,0.0818,0.588,120.175
51,51,No Milk Today - 2003 Remaster,Herman's Hermits,Into Something Good (The Mickie Most Years 1964-1972),46,37,british invasion,173573,2008-08-04,0.66,0.529,-9.861,0.0298,0.356,0,0.0641,0.953,133.78
52,52,"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,The Very Best of Frankie Valli & The 4 Seasons,59,59,adult standards,201093,2003-01-14,0.727,0.588,-9.568,0.0253,0.058,5.46e-06,0.0414,0.964,104.413
53,53,YMCA - Original Version 1978,Village People,YMCA,56,70,disco,286800,1978-01-01,0.723,0.969,-4.516,0.142,0.0643,0,0.115,0.728,126.653
54,54,Bus Stop,The Hollies,The Air That I Breathe - The Very Best of the Hollies,61,33,album rock,174640,1993-03-22,0.601,0.698,-8.708,0.0313,0.103,0,0.0893,0.787,136.263
55,55,Popcorn,Hot Butter,Pop Legend Vol.1,28,0,early synthpop,152960,2010-01-15,0.783,0.728,-11.379,0.0523,0.203,0.91,0.126,0.977,135.548
56,56,Dancing Queen,ABBA,Arrival,77,0,europop,230400,1976-10-11,0.543,0.87,-6.514,0.0428,0.358,0.000939,0.792,0.754,100.804
57,57,The Sound of Silence,Simon & Garfunkel,The Graduate,69,0,classic rock,185440,1968-01-21,0.435,0.456,-10.305,0.0279,0.136,1.62e-06,0.124,0.529,107.529
58,58,I Was Made For Lovin' You,KISS,Dynasty (Remastered Version),68,0,glam rock,271240,1979-03-23,0.768,0.852,-6.215,0.038,0.213,7.45e-05,0.0723,0.867,128.374
59,59,Stumblin' In,Chris Norman,Needles & Pin: The Best Of Smokie,53,44,classic uk pop,236706,2009-03-26,0.757,0.683,-10.407,0.0373,0.0131,5.11e-05,0.274,0.852,129.293
60,60,If You Can't Give Me Love,Suzi Quatro,This Is... 1978,55,0,glam rock,233893,2008-08-08,0.636,0.773,-7.044,0.0301,0.00333,0.196,0.0618,0.893,133.788
61,61,Living Next Door to Alice,Smokie,The Original Smokie Gold,53,51,,207693,1975,0.591,0.396,-14.753,0.0371,0.107,0,0.248,0.781,126.091
62,62,Ain't No Sunshine,Bill Withers,Just As I Am,71,87,classic soul,125093,1971-05-01,0.527,0.415,-11.451,0.122,0.457,1.72e-05,0.117,0.515,78.169
63,63,Have You Ever Seen The Rain,Creedence Clearwater Revival,Chronicle: 20 Greatest Hits,78,61,album rock,160000,1976-01-01,0.773,0.543,-9.97,0.0292,0.093,5.63e-06,0.175,0.802,115.997
64,64,(I've Had) The Time of My Life,Bill Medley,Dirty Dancing,54,0,soft rock,289680,1987-07-10,0.697,0.665,-12.907,0.0412,0.0476,0.00665,0.0796,0.485,108.535
65,65,Graceland,Paul Simon,Graceland (25th Anniversary Deluxe Edition),64,61,classic rock,291200,1986-08-12,0.732,0.705,-9.271,0.0349,0.626,0.00068,0.0813,0.848,117.925
66,66,Never Marry A Railroad Man,Shocking Blue,The Very Best Of Shocking Blue (Part One - The A Sides),48,40,nederpop,184240,2011-02-02,0.512,0.724,-7.4,0.0394,0.464,0.0731,0.193,0.672,133.067
67,67,Hit the Road Jack,Ray Charles,Georgia On My Mind,65,56,classic soul,118266,2012-02-23,0.613,0.618,-11.831,0.257,0.568,0,0.727,0.94,172.741
68,68,Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,76,9,glam metal,354520,1987-07-21,0.454,0.91,-7.766,0.0448,0.0866,0.0996,0.116,0.629,125.116
69,69,Welcome To The Jungle,Guns N' Roses,Appetite For Destruction,76,16,glam metal,272026,1987-07-21,0.447,0.954,-8.069,0.0751,0.0235,0.403,0.298,0.331,123.453
70,70,Paradise City,Guns N' Roses,Appetite For Destruction,76,7,glam metal,405640,1987-07-21,0.273,0.952,-8.762,0.0843,0.0169,0.0111,0.142,0.472,100.271
71,71,November Rain,Guns N' Roses,Use Your Illusion I,76,0,glam metal,537506,1991-09-17,0.197,0.629,-9.291,0.03,0.0165,0.279,0.125,0.221,79.495
72,72,You Could Be Mine,Guns N' Roses,Use Your Illusion II,76,0,glam metal,343640,1991-09-18,0.346,0.984,-5.674,0.132,0.00842,0.377,0.338,0.302,150.847
73,73,Smells Like Teen Spirit,Nirvana,Nevermind (Deluxe Edition),78,2,grunge,301920,1991-09-26,0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761
74,74,Come As You Are,Nirvana,Nevermind (Deluxe Edition),78,0,grunge,218920,1991-09-26,0.5,0.824,-5.846,0.0388,0.00016,0.00161,0.0916,0.539,120.125
75,75,Lithium,Nirvana,Nevermind (Deluxe Edition),78,0,grunge,257053,1991-09-26,0.678,0.656,-6.41,0.0381,0.00174,0,0.0631,0.485,123.207
76,76,The Man Who Sold The World,Nirvana,MTV Unplugged In New York,78,10,grunge,260946,1994-11-01,0.468,0.773,-8.93,0.0942,0.432,0.000132,0.275,0.4,114.773
77,77,Wake Me Up Before You Go-Go,Wham!,Make It Big,64,81,new romantic,231333,1984-10-23,0.62,0.573,-11.893,0.0423,0.271,0,0.0607,0.897,81.548
78,78,Paint It Black,The Rolling Stones,Singles 1965-1967,76,0,album rock,224133,2004-07-12,0.504,0.845,-7.799,0.0938,0.0139,0.0419,0.359,0.736,159.508
79,79,Fortunate Son,Creedence Clearwater Revival,Willy And The Poor Boys (40th Anniversary Edition),78,6,album rock,140773,1969-11-02,0.643,0.669,-7.485,0.0398,0.208,0.00664,0.151,0.609,132.709
80,80,"Monday, Monday - Single Version",The Mamas & The Papas,If You Can Believe Your Eyes And Ears,65,40,classic rock,205266,1966-03,0.493,0.467,-11.183,0.0289,0.757,0,0.388,0.731,110.553
81,81,Careless Whisper,George Michael,Ladies And Gentlemen... The Best Of George Michael,70,82,new wave pop,300106,1998-11-09,0.574,0.628,-8.815,0.036,0.13,0,0.271,0.803,153.119
82,82,"Footloose - From ""Footloose"" Soundtrack",Kenny Loggins,Footloose (15th Anniversary Collectors' Edition),63,71,album rock,226826,1984,0.583,0.905,-6.132,0.0733,0.0984,0.00019,0.0593,0.646,173.982
83,83,Dream Lover,Bobby Darin,The Ultimate Bobby Darin,57,58,adult standards,150706,2004-11-23,0.526,0.774,-1.692,0.0459,0.715,0,0.437,0.715,131.715
84,84,Grease - From “Grease” Original Motion Picture Soundtrack,Frankie Valli,Grease (Deluxe Edition),60,0,adult standards,204346,2003-01-01,0.805,0.437,-8.979,0.0458,0.249,0,0.0903,0.845,109.68
85,85,Greased Lightnin' - From “Grease” Soundtrack,John Travolta,Grease (Deluxe Edition),61,0,hollywood,193066,2003-01-01,0.562,0.858,-9.884,0.113,0.211,0.00436,0.24,0.91,159.783
86,86,Summer Nights - From “Grease” Soundtrack,John Travolta,Grease (Deluxe Edition),61,0,hollywood,214920,2003-01-01,0.733,0.743,-6.148,0.055,0.663,4.18e-05,0.158,0.571,124.287
87,87,Look At Me I'm Sandra Dee - From “Grease” Soundtrack,Stockard Channing,Grease (Deluxe Edition),38,0,,99720,2003-01-01,0.478,0.55,-7.501,0.11,0.473,0,0.208,0.791,183.425
88,88,We Go Together - From “Grease” Soundtrack,John Travolta,Grease (Deluxe Edition),61,0,hollywood,179613,2003-01-01,0.713,0.886,-7.299,0.189,0.142,0,0.718,0.809,111.121
89,89,"You're The One That I Want - From ""Grease"" Original Motion Picture Soundtrack",John Travolta,Grease (Deluxe Edition),61,0,hollywood,168466,2003-01-01,0.751,0.753,-8.198,0.0935,0.227,0.000784,0.209,0.774,106.976
90,90,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,Tales From The Brothers Gibb,74,0,disco,281666,1990-01-01,0.706,0.563,-15.564,0.0342,0.0704,0.00151,0.152,0.955,103.613
91,91,Don't Go Breaking My Heart,Elton John,Rock Of The Westies (Remastered),79,0,glam rock,275440,1975-10-24,0.729,0.844,-8.824,0.0344,0.149,2.87e-06,0.0604,0.777,131.459
92,92,Can't Help Falling in Love,Elvis Presley,Blue Hawaii,74,80,rock-and-roll,182360,1961-10-20,0.396,0.293,-14.062,0.0275,0.941,0.000196,0.105,0.343,100.307
93,93,Isn't She Lovely,Stevie Wonder,Songs In The Key Of Life (Reissue),72,0,motown,394266,1976-09-28,0.481,0.826,-6.974,0.0851,0.182,0.00352,0.324,0.819,118.679
94,94,Master Blaster (Jammin'),Stevie Wonder,Hotter Than July (Digipak),72,0,motown,307933,1980-09-29,0.877,0.422,-14.933,0.0546,0.04,0.000406,0.182,0.97,131.103
95,95,Superstition - Single Version,Stevie Wonder,Number Ones,72,0,motown,244826,2007-01-01,0.642,0.735,-8.866,0.0806,0.0172,0.000733,0.0391,0.864,99.682
96,96,You Showed Me,The Turtles,The Turtles Present The Battle of the Bands,57,46,bubblegum pop,196200,1968,0.315,0.356,-11.131,0.0407,0.762,1.67e-06,0.0671,0.491,181.588
97,97,Three Little Birds,Bob Marley & The Wailers,Exodus,79,46,reggae,180266,1977-06-03,0.826,0.49,-10.477,0.0676,0.00916,4.41e-06,0.0415,0.627,74.128
98,98,Could You Be Loved,Bob Marley & The Wailers,Uprising,79,0,reggae,237000,1980,0.916,0.72,-8.548,0.1,0.36,0.00016,0.0958,0.76,103.312
99,99,Jamming,Bob Marley & The Wailers,Exodus (Deluxe Edition),79,0,reggae,211000,1977-01-01,0.934,0.467,-10.99,0.307,0.102,3.98e-05,0.109,0.73,123.583
0,0,Ai Se Eu Te Pego,Michel Teló,Ai Se Eu Te Pego,56,0,sertanejo,165864,2011-11-25,0.67,0.936,-4.384,0.065,0.363,0,0.793,0.882,96.038
1,1,Balada,Gusttavo Lima,Balada,76,0,agronejo,204800,2012-04-13,0.658,0.906,-7.914,0.0574,0.106,0,0.887,0.758,128.011
2,2,Danza Kuduro (feat. Don Omar),Lucenzo,Danza Kuduro (feat. Don Omar),68,0,reggaeton,202346,2011-06-27,0.706,0.89,-6.575,0.0847,0.0855,0,0.0465,0.896,130.051
3,3,Perfect,Ed Sheeran,÷ (Deluxe),84,87,pop,263400,2017-03-03,0.599,0.448,-6.312,0.0232,0.163,0,0.106,0.168,95.05
4,4,I Gotta Feeling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),77,1,dance pop,289133,2009-01-01,0.743,0.766,-6.375,0.0265,0.0873,0,0.509,0.61,127.96
5,5,Hot N Cold,Katy Perry,Hot N Cold,81,51,pop,223226,2008-09-09,0.702,0.838,-3.992,0.0439,7.98e-05,0,0.072,0.855,132.007
6,6,Shape of You,Ed Sheeran,÷ (Deluxe),84,86,pop,233712,2017-03-03,0.825,0.652,-3.183,0.0802,0.581,0,0.0931,0.931,95.977
7,7,Ballerina,ELYX,Ballerina,48,60,,133161,2024-05-03,0.656,0.759,-5.431,0.194,0.101,0.00308,0.104,0.186,155.013
8,8,Born This Way,Lady Gaga,Born This Way (Special Edition),82,68,art pop,260252,2011-01-01,0.587,0.828,-5.108,0.161,0.00327,0,0.331,0.493,123.907
9,9,Titanium (feat. Sia),David Guetta,Nothing but the Beat (Ultimate Edition),86,81,big room,245040,2012-12-07,0.604,0.787,-3.674,0.103,0.0679,0.15,0.127,0.301,126.062
10,10,STAY THE NIGHT,AyoDylan,STAY THE NIGHT,7,24,,172111,2023-09-30,0.303,0.87,-4.497,0.0476,0.000185,0,0.354,0.245,179.921
11,11,I Kissed A Girl,Katy Perry,One Of The Boys,81,75,pop,179640,2008-06-17,0.702,0.76,-3.174,0.0684,0.00226,0,0.132,0.696,129.996
12,12,Uit Elkaar,Yes-R,Het Beste Van Yes-R,43,0,dutch hip hop,197106,2012-10-26,0.716,0.712,-6.247,0.128,0.218,0,0.112,0.562,84.978
13,13,Happier,Ed Sheeran,÷ (Deluxe),84,76,pop,207520,2017-03-03,0.522,0.385,-7.355,0.0288,0.536,0,0.135,0.236,89.792
14,14,Higher Power,Madism,Higher Power,59,64,tropical house,159230,2024-05-03,0.698,0.808,-5.534,0.0805,0.0196,0,0.303,0.729,130.007
15,15,"Hey, Soul Sister",Train,"Hey, Soul Sister",72,0,dance pop,216666,2009-08-06,0.675,0.885,-4.432,0.0436,0.217,0,0.086,0.768,97.03
16,16,Don't You Worry Child - Radio Edit,Swedish House Mafia,Don't You Worry Child,72,82,edm,212862,2012-09-14,0.612,0.84,-3.145,0.0509,0.112,0,0.116,0.438,129.042
17,17,Love On Repeat,Lucas Estrada,Love On Repeat,61,57,covertronica,139063,2024-05-17,0.581,0.734,-5.657,0.0472,0.212,0,0.12,0.39,132.008
18,18,Tonight Tonight,Hot Chelle Rae,Whatever,52,69,dance rock,200466,2011-11-25,0.686,0.783,-4.977,0.119,0.0764,0,0.163,0.814,99.978
19,19,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,The Heist,61,80,,258342,2012-10-09,0.641,0.922,-4.457,0.0786,0.0291,0,0.0862,0.847,146.078
20,20,Sorry,Justin Bieber,Purpose (Deluxe),86,83,canadian pop,200786,2015-11-13,0.655,0.76,-3.669,0.045,0.0797,0,0.299,0.409,99.947
21,21,Beyond the Sea,IATO,"Family, Vol. 1",5,21,,248571,2024-03-16,0.679,0.488,-11.879,0.0505,0.155,0.235,0.0693,0.179,111.99
22,22,Bumpy Ride,Mohombi,Bumpy Ride,54,0,,224401,2010-01-01,0.709,0.854,-4.447,0.0399,0.047,0,0.0724,0.826,105.074
23,23,We Found Love (feat. Rihanna),Calvin Harris,18 Months,84,0,dance pop,215520,2012-10-29,0.738,0.776,-4.808,0.0392,0.0234,0.0018,0.0775,0.608,127.984
24,24,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),84,5,colombian pop,202626,2010-05-07,0.766,0.873,-6.381,0.143,0.00627,0,0.0764,0.743,126.988
25,25,Firework,Katy Perry,Teenage Dream: The Complete Confection,81,70,pop,227880,2012-03-12,0.639,0.826,-4.968,0.0479,0.139,0,0.0803,0.648,124.075
26,26,Feel the Love (feat. John Newman),Rudimental,Feel the Love (feat. John Newman),69,48,pop dance,245186,2012-05-14,0.385,0.705,-6.849,0.0601,0.0026,0.000184,0.686,0.24,179.948
27,27,Trust Flow,Sahara Rose,My Body Is An Altar,32,38,high vibe,173155,2024-03-08,0.89,0.826,-6.047,0.156,0.161,0.407,0.143,0.45,103.011
28,28,Ride It,Regard,Ride It,66,82,pop dance,157605,2019-07-26,0.88,0.751,-4.258,0.0874,0.177,6.43e-05,0.106,0.884,117.948
29,29,ALL THE TIME,0234,ALL THE TIME,12,30,,189391,2024-03-02,0.708,0.708,-7.558,0.0322,0.00275,0.392,0.0666,0.858,115.006
30,30,One More Night,Maroon 5,Overexposed Track By Track,82,78,pop,219546,2012-01-01,0.716,0.821,-3.435,0.0314,0.0558,0,0.0844,0.618,92.997
31,31,Don't Stop The Music,Rihanna,Good Girl Gone Bad: Reloaded,87,0,barbadian pop,267080,2008-06-02,0.835,0.669,-5.582,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668
32,32,Replay,Iyaz,Replay,64,80,dance pop,182306,2009-08-18,0.706,0.751,-6.323,0.0708,0.173,0,0.168,0.195,91.031
33,33,Running Sideways,Tyler Boone,Running Sideways,26,34,south carolina indie,254266,2023-03-03,0.667,0.809,-5.024,0.0629,0.248,0,0.345,0.683,125.048
34,34,Call On Me - Radio Edit,Eric Prydz,Call On Me,61,0,edm,171360,2004-09-13,0.597,0.837,-6.518,0.375,0.00427,0.00114,0.839,0.447,126.342
35,35,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,Moves Like Jagger,82,42,pop,201240,2011-01-01,0.726,0.768,-4.476,0.0453,0.0125,0,0.296,0.627,128.028
36,36,Hall of Fame (feat. will.i.am),The Script,#3 Deluxe Version,73,84,celtic rock,202533,2012-09-10,0.421,0.873,-4.343,0.0564,0.0654,0,0.123,0.629,84.786
37,37,Rearview,Better Plans,Quarter Life Crisis,6,19,,206000,2023-11-01,0.229,0.95,-2.852,0.113,0.00302,3.64e-05,0.0714,0.256,169.712
38,38,Starships,Nicki Minaj,Pink Friday ... Roman Reloaded (Deluxe),83,0,hip pop,210626,2012-01-01,0.753,0.732,-2.399,0.0937,0.154,0,0.196,0.694,125.009
39,39,Matter Over Mind (10edo),Elaine Walker,No Terrestrial Road,3,15,,313920,2024-03-14,0.65,0.73,-8.875,0.0348,0.0281,0.101,0.0897,0.693,124.995
40,40,This Is What You Came For,Calvin Harris,This Is What You Came For,84,86,dance pop,222160,2016-04-29,0.631,0.927,-2.787,0.0332,0.199,0.119,0.148,0.465,123.962
41,41,Whatcha Say,Jason Derulo,Jason Derulo (Deluxe Audio),75,58,dance pop,221253,2010-03-01,0.615,0.711,-5.507,0.078,0.0444,0,0.145,0.711,144.034
42,42,Fast Cars Break Hearts,Perfect Female Type,Fast Cars Break Hearts,3,17,,255000,2024-05-03,0.555,0.797,-8.095,0.0285,0.46,0.0955,0.128,0.207,112.988
43,43,Scream & Shout,will.i.am,Scream & Shout,71,0,dance pop,284413,2012-01-01,0.79,0.616,-7.443,0.0596,0.0589,6.55e-05,0.171,0.473,130.009
44,44,The A Team,Ed Sheeran,+,84,72,pop,258373,2011-09-09,0.642,0.289,-9.918,0.0367,0.669,0,0.18,0.407,84.996
45,45,Raise Your Glass,P!nk,Raise Your Glass,78,78,dance pop,202960,2010-10-05,0.7,0.709,-5.006,0.0838,0.0048,0,0.029,0.624,122.019
46,46,Trumpets,Jason Derulo,Platinum Hits,75,51,dance pop,217419,2016-07-29,0.635,0.691,-4.862,0.258,0.555,0,0.097,0.638,82.142
47,47,Whistle,Flo Rida,Whistle,77,55,dance pop,225000,2012-04-24,0.754,0.933,-5.786,0.0448,0.0199,0,0.297,0.75,103.992
48,48,Self Love Anthem,Sahara Rose,My Body Is An Altar,32,36,high vibe,158099,2024-03-08,0.667,0.649,-7.097,0.0829,0.00703,0.04,0.0596,0.675,199.914
49,49,Hangover,Taio Cruz,TY.O (International Version),67,0,dance pop,244906,2011-01-01,0.599,0.885,-3.232,0.0463,0.00892,0,0.0699,0.576,128.048
50,50,Dancing With Demons,Kloofen,Dancing With Demons,4,19,,263241,2023-07-07,0.385,0.621,-8.927,0.0674,0.464,0.00048,0.582,0.329,77.671
51,51,I Like It,Enrique Iglesias,Euphoria (Standard US/Latin version),75,67,dance pop,231786,2010-01-01,0.646,0.94,-2.856,0.0838,0.0209,0,0.0691,0.704,129.011
52,52,Wild Ones (feat. Sia),Flo Rida,Wild Ones (feat. Sia),77,51,dance pop,233688,2011-12-19,0.624,0.889,-3.772,0.0504,0.101,0,0.227,0.45,127.019
53,53,Hey Brother,Avicii,True,78,1,dance pop,255093,2013-09-13,0.545,0.78,-4.867,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014
54,54,Eye of the Tiger,Survivor,Eye Of The Tiger,65,77,album rock,243773,1982,0.815,0.438,-14.522,0.0346,0.216,0.000466,0.0787,0.552,108.965
55,55,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,The Papercut Chronicles II,66,80,dance pop,210960,2011-11-11,0.646,0.795,-3.293,0.0976,0.0319,0,0.267,0.796,89.99
56,56,Viva La Vida,Coldplay,Viva La Vida or Death and All His Friends,85,73,permanent wave,242373,2008-06-19,0.486,0.617,-7.115,0.0287,0.0954,3.23e-06,0.109,0.417,138.015
57,57,Diamonds,Rihanna,Unapologetic,87,56,barbadian pop,225146,2012-12-11,0.562,0.709,-4.92,0.0424,0.00124,0,0.109,0.401,91.958
58,58,This Is What It Feels Like,Armin van Buuren,Intense,72,72,dutch trance,204360,2013-05-03,0.551,0.833,-5.217,0.03,0.0391,2.77e-06,0.0632,0.145,129.885
59,59,Unite,Chala,Long Game,6,19,,259153,2023-12-30,0.772,0.663,-6.716,0.0375,0.0227,2.45e-06,0.13,0.596,129.995
60,60,Fireflies,Owl City,Ocean Eyes,66,0,indietronica,228346,2009-01-01,0.513,0.661,-6.8,0.0439,0.0274,0,0.118,0.461,180.118
61,61,Use Somebody,Kings of Leon,Only By The Night,74,80,modern rock,230760,2008-09-23,0.276,0.715,-5.356,0.0432,0.00552,0.000417,0.201,0.173,137.028
62,62,Jump - 2015 Remaster,Van Halen,1984 (Remastered),69,77,album rock,241599,1984-01-04,0.572,0.835,-6.219,0.0317,0.171,0.000377,0.0702,0.795,129.981
63,63,Ho Hey,The Lumineers,The Lumineers,75,13,folk-pop,163133,2012-01-01,0.684,0.47,-9.088,0.0325,0.802,0,0.0711,0.381,79.934
64,64,Am I Wrong,Nico & Vinz,Black Star Elephant,59,78,afrobeats,245866,2014,0.729,0.675,-6.003,0.0312,0.175,1.58e-06,0.55,0.779,119.968
65,65,Past Life Shit,Sahara Rose,My Body Is An Altar,32,34,high vibe,197792,2024-03-08,0.757,0.807,-4.942,0.188,0.0785,0.165,0.106,0.752,179.987
66,66,Levels - Radio Edit,Avicii,Levels,78,0,dance pop,199903,2011-10-28,0.62,0.881,-5.851,0.0372,0.0585,0.714,0.311,0.415,126.035
67,67,When Love Takes Over (feat. Kelly Rowland),David Guetta,One More Love,86,60,big room,191000,2010-11-22,0.675,0.862,-4.614,0.0253,0.0165,0.000427,0.169,0.498,129.967
68,68,Paradise,Coldplay,Mylo Xyloto,85,83,permanent wave,278719,2011-10-24,0.449,0.585,-6.761,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631
69,69,On The Floor - Radio Edit,Jennifer Lopez,On The Floor,73,75,dance pop,230906,2011-01-01,0.758,0.686,-6.346,0.0792,0.0848,0.00133,0.142,0.444,130.008
70,70,Wrapped Up (feat. Travie McCoy),Olly Murs,Never Been Better (Deluxe),62,0,dance pop,185640,2014-11-21,0.787,0.848,-4.696,0.0549,0.0915,0,0.15,0.947,121.989
71,71,Price Tag,Jessie J,Price Tag,68,45,dance pop,221240,2011-01-01,0.64,0.838,-3.948,0.197,0.0306,1.65e-06,0.188,0.681,175.015
72,72,The Night We Met,Laura Bryna,The Night We Met,31,47,,196664,2024-04-19,0.255,0.386,-7.276,0.0316,0.931,0.000212,0.117,0.0891,172.293
73,73,Shotgun,Yellow Claw,Shotgun,58,0,dutch house,193659,2013-11-01,0.656,0.908,-3.195,0.0327,0.0114,0.209,0.17,0.232,144.978
74,74,One More Chance,Jack Quest,One More Chance,9,20,,237008,2023-05-05,0.784,0.76,-4.504,0.0316,0.0274,1.46e-05,0.338,0.463,105.957
75,75,"I Need Your Love (feat. Mohombi, Faydee & Costi)",Shaggy,"I Need Your Love (feat. Mohombi, Faydee & Costi)",70,57,dance pop,216666,2014-12-22,0.529,0.794,-3.903,0.164,0.122,0,0.117,0.543,119.956
76,76,Sax,Fleur East,"Love, Sax and Flashbacks (Deluxe)",40,54,talent show,236440,2015-12-04,0.728,0.892,-5.172,0.126,0.0144,0,0.469,0.826,117.976
77,77,The Lazy Song,Bruno Mars,Doo-Wops & Hooligans,86,78,dance pop,189109,2010-10-05,0.794,0.711,-5.124,0.0699,0.3,0,0.0955,0.955,174.915
78,78,Marry You,Bruno Mars,Doo-Wops & Hooligans,86,81,dance pop,230192,2010-10-05,0.621,0.82,-4.865,0.0367,0.332,0,0.104,0.452,144.905
79,79,Day 'N' Nite (Nightmare),Kid Cudi,Man On The Moon: The End Of Day (Int'l Version),77,71,hip hop,221240,2009-01-01,0.88,0.443,-6.359,0.0653,0.462,7.13e-06,0.122,0.803,138.018
80,80,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",78,69,dance pop,215413,2016-04-15,0.632,0.702,-5.92,0.148,0.0114,0,0.108,0.523,162.958
81,81,Cooler Than Me - Single Mix,Mike Posner,31 Minutes to Takeoff,68,52,dance pop,213293,2010-09-10,0.75,0.818,-4.601,0.0551,0.146,0,0.686,0.652,129.963
82,82,Dancing in the Moonlight,Toploader,Dancing In The Moonlight: The Best Of Toploader,62,65,british alternative rock,233373,2009-04-22,0.639,0.845,-3.333,0.0372,0.0528,0,0.336,0.871,119.48
83,83,Your Song,Rita Ora,Your Song,69,60,dance pop,180757,2017-05-25,0.855,0.624,-4.093,0.0488,0.158,0,0.0513,0.962,117.959
84,84,September Song,JP Cooper,Raised Under Grey Skies (Deluxe),62,0,uk pop,220290,2017-10-06,0.622,0.609,-6.702,0.038,0.0455,0,0.0903,0.398,95.955
85,85,How Did You,Jill Rey,How Did You,8,4,,195391,2024-05-16,0.575,0.674,-5.023,0.0428,0.201,9.24e-06,0.19,0.18,139.87
86,86,Treat You Better,Shawn Mendes,Treat You Better,79,0,canadian pop,187973,2016-06-03,0.45,0.825,-4.066,0.372,0.121,0,0.109,0.742,82.823
87,87,Lief Zoals Je Bent,Maan,Lief Zoals Je Bent,54,33,dutch pop,171545,2018-09-14,0.874,0.655,-4.479,0.0976,0.152,0,0.0884,0.646,77.033
88,88,Duurt Te Lang,Davina Michelle,Duurt Te Lang (Beste Zangers Seizoen 2018),53,60,dutch pop,153527,2018-10-06,0.638,0.444,-14.221,0.196,0.127,0,0.0905,0.151,173.707
89,89,L' Amour Toujours - Radio Version,Gigi D'Agostino,00's Dance Top 100,66,25,eurodance,242133,2013-02-15,0.643,0.875,-5.048,0.0306,0.0848,0.014,0.317,0.77,139.038
90,90,Poker Face,Lady Gaga,The Fame,82,81,art pop,237200,2008-01-01,0.851,0.806,-4.618,0.0787,0.119,1.72e-06,0.121,0.774,119.001
91,91,My Body Is An Altar,Sahara Rose,My Body Is An Altar,32,37,high vibe,188480,2024-03-08,0.783,0.595,-7.289,0.155,0.0254,0.0635,0.0784,0.249,180.084
92,92,IJskoud,Nielson,Diamant,49,51,dutch pop,210200,2018-10-12,0.668,0.73,-6.573,0.0476,0.0434,0.0109,0.368,0.146,98.024
93,93,It Girl,Jason Derulo,Future History (Deluxe Edition),75,69,dance pop,192200,2011-09-16,0.668,0.718,-4.736,0.0605,0.0165,0,0.104,0.345,91.993
94,94,Timber,Pitbull,Global Warming: Meltdown (Deluxe Version),81,66,dance pop,204200,2012,0.589,0.966,-4.106,0.0972,0.03,0,0.147,0.802,129.983
