,Unnamed: 0,track,artist,album,artist pop,track pop,track genre,duration,release date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0,0,Desperado,Rihanna,ANTI (Deluxe),87,71,barbadian pop,186466,2016-01-28,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
1,1,Empire State Of Mind,JAY-Z,The Blueprint 3,80,83,east coast hip hop,276920,2009-09-08,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
2,2,ARE WE STILL FRIENDS?,"Tyler, The Creator",IGOR,82,81,hip hop,265480,2019-05-17,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
3,3,i love you,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",86,81,art pop,291796,2019-03-29,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
4,4,Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera (2011 Remaster),81,80,classic rock,354320,1975-11-21,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
5,5,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,82,87,garage rock,161123,2013-09-09,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
6,6,Without Me,Eminem,The Eminem Show,87,88,detroit hip hop,290320,2002-05-26,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
7,7,no tears left to cry,Ariana Grande,no tears left to cry,90,1,pop,205946,2018-04-20,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
8,8,The Hills,The Weeknd,Beauty Behind The Madness,91,86,canadian contemporary r&b,242253,2015-08-28,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
9,9,History,One Direction,Made In The A.M. (Deluxe Edition),81,72,boy band,187426,2015-11-13,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
10,10,Grenade,Bruno Mars,Doo-Wops & Hooligans,85,81,dance pop,222091,2010-10-05,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
11,11,Stay With Me,Sam Smith,In The Lonely Hour (Deluxe Edition),80,0,pop,172723,2014-01-01,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
12,12,Rise,Jonas Blue,Rise,70,62,pop,194407,2018-05-25,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
13,13,Sweet but Psycho,Ava Max,Sweet but Psycho,77,1,pop,187436,2018-08-17,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
14,14,Cheap Thrills (feat. Sean Paul),Sia,Cheap Thrills (feat. Sean Paul),81,67,australian dance,224813,2016-02-11,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
15,15,What About Us,P!nk,Beautiful Trauma,77,76,dance pop,269600,2017-10-13,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
16,16,Secret Love Song (feat. Jason Derulo),Little Mix,Get Weird (Deluxe),70,0,girl group,249813,2015-11-06,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
17,17,Halo,Beyoncé,I AM...SASHA FIERCE,87,74,pop,261640,2008-11-17,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
18,18,Happier,Marshmello,Happier,80,19,brostep,214289,2018-08-17,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
19,19,Fast Car,Jonas Blue,Fast Car,70,0,pop,212424,2015-12-04,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
20,20,Take Me Home,Jess Glynne,I Cry When I Laugh,70,59,dance pop,265381,2015,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
21,21,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",79,79,dance pop,236001,2016-05-06,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
22,22,Sorry Not Sorry,Demi Lovato,Sorry Not Sorry,74,0,pop,203760,2017-07-11,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
23,23,Heartbeat Song,Kelly Clarkson,Heartbeat Song,70,0,dance pop,198693,2015-01-12,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
24,24,Rather Be (feat. Jess Glynne),Clean Bandit,Rather Be (feat. Jess Glynne),71,74,pop,227833,2014-01-17,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
25,25,Chandelier,Sia,Chandelier,81,46,australian dance,216120,2014-03-17,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
26,26,Lean On (feat. MØ & DJ Snake),Major Lazer,Lean On (feat. MØ & DJ Snake),73,0,dance pop,176561,2015-03-02,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
27,27,Starships,Nicki Minaj,Pink Friday ... Roman Reloaded (Deluxe),83,60,hip pop,210626,2012-01-01,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
28,28,We Found Love,Rihanna,We Found Love,87,0,barbadian pop,215760,2011-01-01,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
29,29,Pompeii,Bastille,Bad Blood,72,77,metropopolis,214147,2013-01-01,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
30,30,Firework,Katy Perry,Teenage Dream: The Complete Confection,81,70,pop,227880,2012-03-12,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
31,31,Hips Don't Lie (feat. Wyclef Jean),Shakira,"Oral Fixation, Vol. 2 (Expanded Edition)",83,86,colombian pop,218093,2005-11-28,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
32,32,Run the World (Girls),Beyoncé,4,87,72,pop,236093,2011-06-24,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
33,33,7 Years,Lukas Graham,Lukas Graham (Blue Album),67,52,danish pop,237300,2015-06-16,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
34,34,Where Is The Love?,Black Eyed Peas,Elephunk (International Version),76,0,dance pop,272533,2003-01-01,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
35,35,Walks Like Rihanna,The Wanted,Word Of Mouth (Deluxe),60,55,boy band,202150,2013-01-01,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
36,36,Let Her Go,Passenger,All The Little Lights,67,15,folk-pop,252866,2012-11-05,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
37,37,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",69,71,pop dance,210772,2018-01-19,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
38,38,drivers license,Olivia Rodrigo,drivers license,86,24,pop,242013,2021-01-08,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
39,39,My Way,Calvin Harris,My Way,83,80,dance pop,219159,2016-09-16,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
40,40,2002,Anne-Marie,Speak Your Mind (Deluxe),74,0,pop,186986,2018-04-27,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
41,41,Timber,Pitbull,Global Warming: Meltdown (Deluxe Version),81,65,dance pop,204200,2012,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
42,42,Faded,Alan Walker,Faded,77,71,electro house,212626,2015-12-04,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
43,43,"Flashlight (Sweet Life Mix) - From ""Pitch Perfect 2"" Soundtrack",Hailee Steinfeld,Pitch Perfect 2 - Special Edition (Original Motion Picture Soundtrack),65,56,pop,178320,2015-05-12,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
44,44,Don't Stop Believin',Journey,Flash Back Internacional,71,47,album rock,249653,2018-04-27,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
45,45,Fight Song,Rachel Platten,Wildfire,58,76,post-teen pop,204013,2016-01-01,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
46,46,Giant (with Rag'n'Bone Man),Calvin Harris,Giant (with Rag'n'Bone Man),83,70,dance pop,229184,2019-01-11,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
47,47,Dance Monkey,Tones And I,Dance Monkey,67,0,australian pop,209754,2019-05-10,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
48,48,I'll Be There,Jess Glynne,Always In Between (Deluxe),70,0,dance pop,194386,2018-10-12,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
49,49,Hall of Fame (feat. will.i.am),The Script,#3 Deluxe Version,72,83,celtic rock,202533,2012-09-10,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
50,50,Classic,MKTO,MKTO,63,83,pop,175426,2012,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
51,51,Came Here For Love,Sigala,Pitch Perfect 3 (Original Motion Picture Soundtrack - Special Edition),65,0,dance pop,203651,2018-03-02,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
52,52,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,The Heist,60,80,,258342,2012-10-09,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
53,53,I Will Wait,Mumford & Sons,Babel,68,0,modern folk rock,276720,2012-09-21,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
54,54,Roar,Katy Perry,PRISM (Deluxe),81,72,pop,223546,2013-10-18,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
55,55,High Hopes,Panic! At The Disco,High Hopes on Saturday Night,74,44,modern rock,192133,2018-05-23,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
56,56,Call Me Maybe,Carly Rae Jepsen,Kiss,69,83,canadian pop,193400,2012-01-01,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
57,57,Wake Me Up,Avicii,True,78,86,dance pop,247426,2013-01-01,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
58,58,The Box,Roddy Ricch,Please Excuse Me for Being Antisocial,72,83,melodic rap,196652,2019-12-06,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
59,59,drivers license,Olivia Rodrigo,drivers license,86,17,pop,242013,2021-01-08,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
60,60,All I Want,Olivia Rodrigo,High School Musical: The Musical: The Series (Original Soundtrack),86,73,pop,177322,2020-01-10,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
61,61,Stronger (What Doesn't Kill You),Kelly Clarkson,Stronger (Deluxe Version),70,76,dance pop,221946,2011-10-24,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
62,62,Party In The U.S.A.,Miley Cyrus,The Time Of Our Lives (International Version),81,82,pop,202066,2009-01-01,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
63,63,Up (feat. Demi Lovato),Olly Murs,Never Been Better (Expanded Edition),62,68,dance pop,224293,2014-11-24,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
64,64,Domino,Jessie J,Who You Are (Platinum Edition),68,76,dance pop,231840,2011-01-01,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
65,65,Price Tag,Jessie J,Who You Are (Platinum Edition),68,75,dance pop,223053,2011-01-01,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
66,66,Bang Bang,Jessie J,Sweet Talker (Deluxe Version),68,78,dance pop,199386,2014-10-10,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
67,67,TiK ToK,Kesha,Animal (Expanded Edition),75,85,dance pop,199693,2010-01-01,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
68,68,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,Hands All Over (Revised International Standard version),82,81,pop,201493,2010,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
69,69,What Makes You Beautiful,One Direction,Up All Night,81,85,boy band,199986,2012-05-25,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
70,70,Story of My Life,One Direction,Midnight Memories (Deluxe),81,84,boy band,245493,2013-11-25,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
71,71,Drag Me Down,One Direction,Made In The A.M. (Deluxe Edition),81,81,boy band,192120,2015-11-13,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
72,72,Best Song Ever,One Direction,Midnight Memories (Deluxe),81,76,boy band,200106,2013-11-25,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
73,73,Counting Stars,OneRepublic,Native,80,87,piano rock,257265,2013-01-01,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
74,74,Glad You Came,The Wanted,Battleground (Deluxe Edition),60,78,boy band,197935,2011-01-01,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
75,75,"Writing's On The Wall - From ""Spectre"" Soundtrack",Sam Smith,Writing's On The Wall,80,65,pop,278987,2015-09-25,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
76,76,I Gotta Feeling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],76,82,dance pop,289133,2009-01-01,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
77,77,Issues,Julia Michaels,Nervous System,70,0,pop,176320,2017-07-28,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
78,78,All About That Bass,Meghan Trainor,NOW 100 Hits Party,74,0,hip pop,187189,2019-11-29,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
79,79,Girl on Fire,Alicia Keys,Girl on Fire (Remixes) - EP,75,79,neo soul,224920,2012-11-18,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
80,80,Arcade,Duncan Laurence,Arcade,62,76,dutch pop,183624,2019-03-07,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
81,81,Moral of the Story,Ashe,Moral of the Story,65,72,alt z,201083,2019-02-14,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
82,82,Another One Bites The Dust - Remastered 2011,Queen,The Game (2011 Remaster),81,83,classic rock,214653,1980-06-27,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
83,83,Another Love,Tom Odell,Long Way Down (Deluxe),73,89,chill pop,244360,2013-06-24,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
84,84,deja vu,Olivia Rodrigo,deja vu,86,13,pop,215507,2021-04-01,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
85,85,Don't You Worry Child,Madilyn Bailey,"The Covers, Vol. 4",51,0,channel pop,207786,2013-01-17,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
86,86,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,The Papercut Chronicles II (Deluxe Edition),66,61,dance pop,210960,2011-11-15,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
87,87,Locked out of Heaven,Bruno Mars,Unorthodox Jukebox,85,89,dance pop,233478,2012-12-07,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
88,88,Forget You,CeeLo Green,The Lady Killer (The Platinum Edition),62,57,atl hip hop,222733,2010-11-09,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
89,89,Lost In The Wild,WALK THE MOON,What If Nothing,67,63,dance rock,235960,2017-11-10,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
90,90,Stay,Rihanna,Unapologetic (Deluxe),87,75,barbadian pop,240706,2012-12-11,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
91,91,Mercy,Shawn Mendes,Illuminate (Deluxe),78,80,canadian pop,208733,2017-04-20,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
92,92,Train Wreck,James Arthur,Back from the Edge,78,80,pop,208826,2016-10-28,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
93,93,a thousand years,Christina Perri,Autumn Tracks,68,25,pop,285120,2019-11-15,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
94,94,By Your Side,Jonas Blue,Blue,70,65,pop,201254,2018-11-09,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
95,95,Lay Me Down,Sam Smith,In The Lonely Hour,80,70,pop,253208,2014-05-26,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
96,96,Lost Boy,Ruth B.,Lost Boy,70,67,alt z,275280,2015-08-21,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
97,97,Runaway,AURORA,All My Demons Greeting Me As A Friend (Deluxe),69,76,art pop,248826,2016-03-11,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
98,98,In the Name of Love,Martin Garrix,In the Name of Love,72,80,dutch edm,195706,2016-07-29,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
99,99,Be Alright,Dean Lewis,Be Alright,72,77,australian pop,196373,2018-06-29,0.553,0.586,-6.319,0.0362,0.697,0,0.0813,0.443,126.684
0,0,Love Of My Life - Remastered 2011,Queen,A Night At The Opera (Deluxe Edition 2011 Remaster),81,72,classic rock,217386,1975-11-21,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
1,1,Wishing (If I Had a Photograph of You),A Flock Of Seagulls,Listen,53,39,new romantic,330960,1983-05,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
2,2,"The More You Live, The More You Love",A Flock Of Seagulls,The Story Of A Young Heart,53,44,new romantic,250520,1984,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
3,3,Mijn Oude Hart,Gorki,Homo Erectus,35,0,belgian rock,241480,2006-01-01,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
4,4,En Route,Tourist LeMC,En Route,44,43,belgian hip hop,223450,2015-03-20,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
5,5,Les yeux de ma mère (en concert),Arno,En concert (À la française),36,37,belgian blues,250626,1997-02-21,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
6,6,Cigar,Tamino,Amir,51,51,belgian indie,247133,2018-10-19,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
7,7,Habibi,Tamino,Habibi,51,22,belgian indie,309446,2017-02-05,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
8,8,Closer,Trixie Whitley,Porta Bohemica,25,28,belgian indie,282666,2015-10-23,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
9,9,What He Wrote,Laura Marling,I Speak Because I Can,49,56,british folk,247123,2010-01-01,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
10,10,Tummy,Tamino,Amir,51,46,belgian indie,190146,2018-10-19,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
11,11,Take This Waltz - Paris Version,Leonard Cohen,I'm Your Man,61,50,canadian singer-songwriter,359426,1988-02-02,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
12,12,The Greatest,Cat Power,The Greatest,52,0,art pop,202560,2006-01-24,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
13,13,Een Vriend Zien Huilen,Herman van Veen,20 Jaar Herman Van Veen - In Vogelvlucht,43,25,dutch pop,231866,1987-10-01,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
14,14,Dance The Way I Feel,Ou Est Le Swimming Pool,Dance The Way I Feel,27,25,australian dance,205586,2010-01-01,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
15,15,"Dagen Van Gras, Dagen van Stro",Spinvis,"Dagen Van Gras, Dagen Van Stro",41,0,dutch indie,177973,2005-11-28,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
16,16,Voor ik vergeet,Spinvis,Spinvis,41,0,dutch indie,265040,2002,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
17,17,Ooit was ik een soldaat - Live,Gorki,Boterhammen,35,26,belgian rock,272226,1992-07-01,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
18,18,Mia,Gorki,Gorky,35,49,belgian rock,332200,1992-01-01,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
19,19,Je t'attends,Axelle Red,Sans plus attendre,50,28,belgian indie,215693,1993-09-01,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
20,20,Snuff,Slipknot,All Hope Is Gone,76,69,alternative metal,276146,2008-08-22,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
21,21,Circle,Edie Brickell & New Bohemians,Shooting Rubberbands At The Stars,42,50,ectofolk,190906,1988-01-01,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
22,22,Lover,Taylor Swift,Lover,100,88,pop,221306,2019-08-23,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
23,23,No Sound But The Wind (Live at Rock Werchter 2010),Editors,No Sound But The Wind (Live at Rock Werchter 2010),50,0,british indie rock,228653,2010-07-11,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
24,24,O Telefone Tocou Novamente,Jorge Ben Jor,Força Bruta,61,58,bossa nova,228946,1970-01-12,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
25,25,Shallow - Radio Edit,Lady Gaga,A Star Is Born Soundtrack (Without Dialogue),81,70,art pop,217212,2018-10-05,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
26,26,Blinded by the Lights,The Streets,A Grand Don't Come for Free,54,53,birmingham hip hop,284600,2004,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
27,27,when the party's over,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",86,85,art pop,196077,2019-03-29,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
28,28,Six Feet Under,Billie Eilish,Six Feet Under,86,73,art pop,189613,2016-11-17,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
29,29,Horizon,Tourist LeMC,En Route,44,50,belgian hip hop,213339,2015-03-20,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
30,30,Siretzi Yares Daran (They Have Taken the One I Love),Lévon Minassian,The Doudouk - Beyond Borders,33,0,duduk,419706,2000-06-01,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
31,31,True Sorry,Ibrahim Maalouf,Illusions,50,53,arabic jazz,291303,2013-11-05,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
32,32,Sahara,Rabih Abou-Khalil,Blue Camel,32,0,arab folk,498360,1992-01-01,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
33,33,Let Me Love You,DJ Snake,Encore,75,84,edm,205946,2016-08-05,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
34,34,I Took A Pill In Ibiza,Mike Posner,"At Night, Alone.",67,56,dance pop,280800,2016-05-06,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
35,35,Firestone,Kygo,Cloud Nine,77,77,edm,271640,2016-05-13,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
36,36,Reality,Lost Frequencies,Less Is More,75,0,belgian edm,158474,2016-10-21,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
37,37,Get Free,Major Lazer,Free the Universe,73,58,dance pop,289973,2013-04-15,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
38,38,Disparate Youth - Radio Edit,Santigold,Disparate Youth,54,31,alternative dance,221082,2012-03-09,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
39,39,Indifference - Remastered,Pearl Jam,Vs.,73,50,alternative metal,302253,1993-10-19,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
40,40,Mouneïssa,Rokia Traoré,Mouneïssa,36,31,afropop,343093,1998,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
41,41,Prologue,Loreena McKennitt,The Book of Secrets,50,44,canadian celtic,262734,1997-03-07,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
42,42,Theme from Harry's Game - Remastered,Clannad,Magical Ring,46,2,celtic,149026,1983,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
43,43,Rising,Lhasa De Sela,Lhasa,43,40,afropop,228946,2017-09-29,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
44,44,The Dragonborn Comes,Malukah,"The Dragonborn Comes (From ""The Elder Scrolls V: Skyrim"")",45,0,scorecore,121000,2017-07-30,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
45,45,Acid Rain,Lorn,The Maze To Nowhere,49,61,glitch hop,172473,2015,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
46,46,Wodka,Stef Bos,Is Dit Nu Later,44,25,dutch pop,209866,1990-03-16,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
47,47,Alles Wat Ik Heb,Stef Bos,Tussen De Liefde En De Leegte (TAKEN DOWN),44,0,dutch pop,207600,1992-01-01,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
48,48,Suzanne,Herman van Veen,20 Jaar Herman Van Veen - In Vogelvlucht,43,38,dutch pop,239226,1987-10-01,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
49,49,"It's All Over Now, Baby Blue (feat. Van Morrison)",Them,Them Again (feat. Van Morrison),45,52,british blues,227440,1966-01-21,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
50,50,Gelukkig zijn,Raymond Van Het Groenewoud,Meisjes,35,21,belgian rock,177773,1990-01-01,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
51,51,Je Veux De L'Amour - 1990 Remastered Version,Raymond Van Het Groenewoud,Meisjes,35,37,belgian rock,275773,1990-01-01,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
52,52,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,77,89,pop,182160,2019-05-17,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
53,53,No Peace At All,Aldous Harding,Aldous Harding,44,0,ambient folk,339720,2014-07-25,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
54,54,Hold On,Gus Seyffert,Hold On,8,0,,294200,2019-10-04,0.614,0.101,-22.159,0.0395,0.825,0.0217,0.707,0.155,75.902
